domain,surface,query,pv,rank,user_rank,tier,own_run,own_code,own_intent,own_leaf,l2,u_ds,p_ds,sim,nn_query,nn_rank,nn_pv,u_nn
教育,assistant_random1k,五年级上册语文一共有多少课文？,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,生成与修改作文类文本,K12,U03,0,0.6963445,五年级上册语文书课本电子版,1919,1583,
教育,assistant_random1k,五年级正学的那种方法,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,K12,U13,0,0.5646313,五的笔顺,8807,519,
教育,assistant_random1k,五畜兴旺,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,命理测算与运势查询,K12,U02,0,0.62389386,五羊落户打一最佳动物,5745,705,
教育,assistant_random1k,五笔转拼音有什么高效学习路径,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,K12,U06,0,0.6458821,学的拼音,5820,698,
教育,assistant_random1k,五育融合的数学文化，六上有多少页,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询学校和教育信息,K12,U03,0,0.5199627,五章一簿指什么,6761,627,
教育,assistant_random1k,亡这里怎么写,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,K12,U06,0,0.6011319,殁怎么读,8698,524,
教育,assistant_random1k,人体呼吸系统结构思维导图,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,整理生成表格与总结,K12,U09,0,0.48564222,八段锦完整口令带呼吸视频,9278,503,
教育,assistant_random1k,什么什么什么履,1.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询事物或词语的含义与说明,K12,U13,0,0.7187707,履,7951,558,U13
教育,assistant_random1k,什么各异,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询事物或词语的含义与说明,K12,U13,0,0.6436412,什么,3995,906,
教育,assistant_random1k,今天早上妈妈说要带我去抽血的日记,1.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,归集含“我”字杂项查询,K12,U10,1,0.53781116,diary,7587,578,U02
教育,assistant_random1k,从小到大我就喜欢观察别人，学习不咋地，就是很爱观察。我不知道我的观察视野是怎么练出来的，我感觉是不是不是我从小就喜欢把草丛里面的所有东西给画出来。啥东西都画出来，画的不好看，就是喜欢把各种各样所看到的都画出来，而且记笔记也是，别人说啥就记啥，不分的,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U13,1,0.5261938,爱学习,3801,938,
教育,assistant_random1k,他们说就是那个金石教育分校区内,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,查询学校和教育信息,K12,U13,0,0.530596,附近,6508,644,
教育,assistant_random1k,他头上的像什么数字？,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询事物或词语的含义与说明,K12,U13,0,0.5740529,上头掐打一数字,7371,590,
教育,assistant_random1k,他没有被退回，是审核中的,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,识别并处理零散口语与叙事片段,K12,U11,0,0.57812536,没,5717,707,
教育,assistant_random1k,他这个是一个格子就写一条例子，还是一个格子写多条例子。,1.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,整理生成表格与总结,K12,U11,0,0.55381644,一个,8002,556,
教育,assistant_random1k,以上两处调改建议甚好！感觉“吞”字稍显不雅，改为：势收沧水。如何,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U11,0,0.5851816,有的笔顺,9484,495,
教育,assistant_random1k,以华夏的视角展开，第一人称记叙文800字以上，别说话，表现的要像一个正常婴儿，不能哭，,1.0,,,user,ai04,FICTION_CONTINUATION_AND_ROLEPLAY,虚构续写与角色扮演,生成与修改作文类文本,K12,U10,0,0.5996285,打屁股作文打到烂5000字怎么写之,6496,645,
教育,assistant_random1k,以河灯寄愿为题目写七言律诗反映都江堰民众在端午或处暑传给节点，在城厢古城护城河放河灯寄愿，祈原水安澜，岁丰稔，感念李冰父子治水之恩，花灯巡游，国风快闪，祈福牌，心愿卡。,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.5597737,我本将心向明月 奈何明月照沟渠意思,5810,699,
教育,assistant_random1k,以科技为主题给我写一篇议论,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,生成与修改作文类文本,K12,U10,0,0.5327919,technology,5209,753,U02
教育,assistant_random1k,以酒助眠的句子,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,短句文案查询,K12,U08,0,0.5324714,将进酒李白全诗,1042,2835,
教育,assistant_random1k,估价,1.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询价格费用,K12,U02,0,0.6478149,工程造价,6442,648,
教育,assistant_random1k,但是在讨厌中，那电影中能请那环境跟贫民窟似的,1.0,,,user,ai04,FICTION_CONTINUATION_AND_ROLEPLAY,虚构续写与角色扮演,识别并处理零散口语与叙事片段,K12,U13,0,0.470046,差强人意,6935,616,
教育,assistant_random1k,作品主题与情感和主要内容都精简到10个字以内,1.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,生成与修改作文类文本,K12,U11,0,0.5597788,大写的壹贰叁到十整,2472,1285,
教育,assistant_random1k,作文一件难忘的事，与熊猫有关200,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.5433999,难忘的小学生活作文600字六年级,7425,587,
教育,assistant_random1k,作文素材自然，花草日月山川环境衬托,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U08,0,0.58069766,nature,3443,1001,
教育,assistant_random1k,你上面这台考,1.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,识别日常口语片段并应答,K12,U13,0,0.6929907,考,9021,512,
教育,assistant_random1k,"你我隔着山川遥望的漫天星迹 后来尽凝眼底,只剩默契把第一句修改一下",1.0,,,user,ai04,FICTION_CONTINUATION_AND_ROLEPLAY,虚构续写与角色扮演,生成与修改作文类文本,K12,U10,0,0.5529762,"未经他人苦,莫劝他人善,你若经我苦,未必有我善!",9891,480,
教育,assistant_random1k,你的笑容出生时你的笑容是一扇宽宽的木门你倚在门后我睡在门里头童年啊你的笑容是半块温温的糖糕你在街头我在心头而现在你的笑容是一张旧旧的遗照你在里头我在外头（根据写这首诗的要求，对这首诗做一个100字左右的评价（目的，情感，意象，结构））,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.5020151,李白的诗最好的十首,5051,770,
教育,assistant_random1k,你知道暑假的最后一天晚上，学生们都在干什么吗？,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,识别并处理零散口语与叙事片段,K12,U04,0,0.48147917,暑假,3783,940,
教育,assistant_random1k,依菡怎么读,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,K12,U03,0,0.61139953,蓁怎么读,9147,507,
教育,assistant_random1k,假如我是一名小红军儿童，诗二写二,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.519664,二,3263,1041,
教育,assistant_random1k,假期回顾回奶奶家,1.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,关键词相关视频查询,K12,U13,1,0.51453197,回乡偶书,8070,552,
教育,assistant_random1k,兀是3.15吗,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,查询杂项信息,K12,U05,0,0.48711893,3,1404,2085,
教育,assistant_random1k,兔子坡按顺序还原仲夏夜的暖心故事,1.0,,,user,ai04,FICTION_CONTINUATION_AND_ROLEPLAY,虚构续写与角色扮演,关键词相关视频查询,K12,U09,0,0.4997503,兔的笔顺,5982,683,
教育,assistant_random1k,全国哪些省把小学科学作为主课,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询学校和教育信息,K12,U08,0,0.54307115,文科有哪几科,9721,487,
教育,assistant_random1k,八上语文第一课消息二则主要讲了什么,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,生成与修改作文类文本,K12,U04,0,0.6573128,八上语文必背内容,6048,678,
教育,assistant_random1k,八中对面那不是在施工快完了？,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,识别并处理零散口语与叙事片段,K12,U13,0,0.49335426,四面八方都是前方,4430,843,
教育,assistant_random1k,八中少年班的智商水平是多少,1.0,,,user,ai04,ENTITY_BACKGROUND_LOOKUP,核查人物或机构背景,查询学校和教育信息,K12,U03,0,0.5262252,中考满分多少,2242,1393,
教育,assistant_random1k,六加十为什么等于一,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,直接给出答案,K12,U04,0,0.5209614,大于号小于号怎么区分,1869,1621,
教育,assistant_random1k,关于给新疆麦盖提县xx校同学写一封信的通知  群里各位同学：          为促进民族团结，增强各民族同学之间的感情，给新疆麦盖提县第四中学的同学（如上表格）写一封信。         一、信件的主题内容：        可分享日照市风土人情、文化、历史，表达对新疆风俗文化历史传统的向往和尊重，增加民族间彼此的了解和认识；可强调各民族同学之间互相团结共建和谐社会；可相互鼓励面对挑战，分享成功的喜悦；可表达对新时代的憧憬，共同提高学习成绩和综合素质，携手并进为国家繁荣贡献力量；可谈论一些进步话题，比如相互鼓励传承和弘扬中华民族传统文化、增进文化自信和民族自豪感；可谈论历史上汉族和新疆团结共融的故事等；也可从自身的经历说起。自行确定写作主题。         二、写作格式：采用信件的写作格式。        1.称呼顶格写。        2.问候语另起一行空两格写。        3．正文再另起一行。        4.注意分段。        5.右下角落款（写信人和时间分别占一行）         三、其他要求：        1.言之有物，感情真挚。        2．书写认真，格式正确，语句流畅，杜绝错别字。        3.思想进步，意识形态正确      5.字数要求：600至1000字（最少一张信纸要写满）。                 称呼可以说：亲爱的新疆同学,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.5945675,小学毕业给老师写的一封信,6624,635,
教育,assistant_random1k,兴是名词,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,K12,U04,0,0.78150815,兴组词,5858,694,U08
教育,assistant_random1k,内能的利用是哪一课时,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询学校和教育信息,K12,U03,0,0.4783023,内耗是什么意思,5199,754,
教育,assistant_random1k,再加6个字,1.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,继续或重新生成内容,K12,U11,0,0.634153,追加一份打三个数字,8454,533,
教育,assistant_random1k,再换一篇不发生在学校里的故事,1.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,继续或重新生成内容,K12,U11,0,0.5205873,小学毕业给老师写的一封信,6624,635,
教育,assistant_random1k,再简单一点，只需要30个内的字,1.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,文本字数查询与控制,K12,U11,0,0.6117409,大写的壹贰叁到十整,2472,1285,
教育,assistant_random1k,再给我一些绝美佳句。,1.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,短句文案查询,K12,U11,0,0.5942628,夏日绝句,8693,524,
教育,assistant_random1k,再给我几个带服的成语,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询字词翻译与语言知识,K12,U11,0,0.51070696,成语,8163,547,
教育,assistant_random1k,再给我出一个类似“骑鹤上维扬”的数字谜题,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,直接给出答案,K12,U10,0,0.55001897,传花来击鼓打一数字,7617,576,
教育,assistant_random1k,写一个20字左右的,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,文本字数查询与控制,K12,U10,0,0.5936681,20,2715,1197,
教育,assistant_random1k,写一个关于教育专题作文作文300字。,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.56477255,作文,1424,2064,
教育,assistant_random1k,写一个小团男女主孩子上学的搞笑片段,1.0,,,user,ai04,MEDIA_CONTENT_SEARCH_OR_ACCESS,按线索查找或获取影音书资源,生成与续写小说及角色扮演内容,K12,U10,0,0.53556275,难忘的小学生活,9942,478,
教育,assistant_random1k,写一个小明梦到让陶喆做违法行为道歉说道歉有用的话还要法律,1.0,,,user,ai04,LEGAL_CONSULTATION_AND_OUTCOME_PREDICTION,法律咨询与案件结果预测,歌词歌曲及音乐信息查询,K12,U10,0,0.48913175,梦,6576,639,
教育,assistant_random1k,写一篇600字的，我帮妈妈写,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,1,0.54039043,难忘的小学生活作文600字六年级,7425,587,
教育,assistant_random1k,写一篇Wherever you go I will follow you中文版七言绝句,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.5821478,七月你好唯美的句子简短,1214,2412,U09
教育,assistant_random1k,写一篇中国神话传说嫦娥奔月读后感100字作文，字数要求是100-200，作文体裁是读后感,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.56381595,嫦娥古诗,5910,690,
教育,assistant_random1k,写一篇以传统文化的当代力量为题目写一篇不少于600字的议论文作文，字数要求是600-800，作文体裁是议论文,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.47744438,形形色的人500字的作文,5990,683,
教育,assistant_random1k,写一篇会站立的牙签作文，请针对以上先帮我生成写作思路,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.5002492,我学会了 _______作文,3809,937,
教育,assistant_random1k,写一篇国防教育日记初一作文，字数要求是500-600，作文体裁是日记,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.5143949,作文,1424,2064,
教育,assistant_random1k,写一篇帮忙写一篇军训日记作文，作文体裁是日记,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.5503405,日记怎么写,9765,485,
教育,assistant_random1k,写一篇帮我写一篇我参观完红色景点的经过和感想作文，字数200字左右,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,1,0.59054,四渡赤水观后感300字左右,2041,1506,
教育,assistant_random1k,写一篇暑假趣事作文400浙江板，字数要求是400-500,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.5538569,暑假计划表模板小学生,9183,506,
教育,assistant_random1k,写一篇班级里的一件趣事作文500字，以课堂小插曲为选材，字数要求是500-600，作文体裁是周记,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.55215555,难忘的小学生活,9942,478,
教育,assistant_random1k,写一篇秘密花园观后感作文，200字左右，作文体裁是观后感,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.48581144,四渡赤水观后感300字左右,2041,1506,
教育,assistant_random1k,写一篇稻田上的劳动课600字作文怎么写，字数要求是600-800,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.52773744,作文800字优秀作文,6136,671,U09
教育,assistant_random1k,写一篇经典神话的读后感,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.4448186,四渡赤水观后感300字左右,2041,1506,
教育,assistant_random1k,写一篇请以最是理想动人心为题写一个250字的演讲稿片段。作文，字数要求是200-300，作文体裁是演讲稿,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.5104759,好想做一次教育片段摘抄大全,4066,897,
教育,assistant_random1k,写一篇郑州党史馆研学观后感作文，以革命历史展览为选材，作文体裁是观后感,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.5228096,四渡赤水观后感300字左右,2041,1506,
教育,assistant_random1k,写切西瓜,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,生成与修改作文类文本,K12,U10,0,0.6525673,西瓜英语,3465,995,
教育,assistant_random1k,写第5大题,1.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,直接给出答案,K12,U10,0,0.61456156,大写一二三四五六七八大九十大写,498,5034,U03
