query,bu_leaf,bu_leaf_name,bu_family_final,bu_margin,bu_ambiguous,td_l1,td_confidence,td_margin,td_ambiguous,td_l2
血海穴准确位置,26,查询骨科伤病诊疗与康复信息,43,0.0551,False,DIAGRAM_MEDIA_LOOKUP,0.5236,0.1318,False,DIAGRAM_MEDIA_LOOKUP__1
紫甘蓝的功效与禁忌紫甘蓝长期吃,23,查询物品功效与作用,25,0.0351,False,PRODUCT_INFO_LOOKUP,0.9189,0.871,False,PRODUCT_INFO_LOOKUP__2
心口窝正中间疼是怎么回事,32,症状原因查询,36,0.1535,False,SYMPTOM_CAUSE_LOOKUP,0.9836,0.9787,False,SYMPTOM_CAUSE_LOOKUP__2
西红柿的营养价值,10,查询食物营养与健康影响,42,0.124,False,PRODUCT_INFO_LOOKUP,0.395,0.1098,False,PRODUCT_INFO_LOOKUP__2
黄瓜籽有什么功效,20,功效作用与副作用查询,3,0.1536,False,PRODUCT_INFO_LOOKUP,0.9784,0.9685,False,PRODUCT_INFO_LOOKUP__2
脾肾阳虚吃什么中成药,12,病症用药饮食查询,45,0.0745,False,TREATMENT_SEEKING,0.9766,0.9665,False,TREATMENT_SEEKING__2
孕期亲子鉴定,29,解答月经避孕怀孕相关疑问,41,0.1635,False,PROVIDER_NAVIGATION_AND_ADMIN,0.6964,0.5942,False,PROVIDER_NAVIGATION_AND_ADMIN__2
阑尾炎轻微的疼，慢性阑尾炎,28,查询身体不适症状原因,33,0.0572,False,OWN_CASE_VERDICT,0.6805,0.5225,False,OWN_CASE_VERDICT__5
抗生素药有哪些药,24,药品用法与相互作用查询,19,0.0647,False,PRODUCT_INFO_LOOKUP,0.6158,0.3862,False,PRODUCT_INFO_LOOKUP__1
猕猴桃能多吃吗,8,查询食物药物能否食用,16,0.0963,False,PERMISSION_VERDICT,0.7466,0.633,False,PERMISSION_VERDICT__1
动态心电图是什么,17,查询心脑血管疾病诊疗信息,31,0.1577,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9185,0.8784,False,MEDICAL_KNOWLEDGE_LOOKUP__3
为什么会得口腔溃疡,35,呼吸道症状与用药建议查询,39,0.066,False,MEDICAL_KNOWLEDGE_LOOKUP,0.6077,0.3309,False,MEDICAL_KNOWLEDGE_LOOKUP__1
十个信号说明你怀孕了,29,解答月经避孕怀孕相关疑问,41,0.1395,False,MEDICAL_KNOWLEDGE_LOOKUP,0.7043,0.6326,False,MEDICAL_KNOWLEDGE_LOOKUP__1
"一人得肺结核,一家人会传染吗",30,查询疾病症状与诊疗信息,47,0.0707,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.9218,0.8813,False,DIAGNOSIS_PROGNOSIS_VERDICT__6
开喉剑喷雾剂作用,20,功效作用与副作用查询,3,0.047,False,PRODUCT_INFO_LOOKUP,0.7381,0.6542,False,PRODUCT_INFO_LOOKUP__1
猫抓伤了多久过安全期,36,医疗恢复与检查时间查询,6,0.0722,False,ACUTE_EMERGENCY_TRIAGE,0.5757,0.4485,False,ACUTE_EMERGENCY_TRIAGE__1
丹田准确位置图,26,查询骨科伤病诊疗与康复信息,43,0.0608,False,DIAGRAM_MEDIA_LOOKUP,0.8086,0.6708,False,DIAGRAM_MEDIA_LOOKUP__1
牙周炎是什么症状,30,查询疾病症状与诊疗信息,47,0.0378,False,MEDICAL_KNOWLEDGE_LOOKUP,0.7766,0.6674,False,MEDICAL_KNOWLEDGE_LOOKUP__1
苯磺酸左氨氯地平片的功效副作用如何换其他降压药,20,功效作用与副作用查询,3,0.0011,True,PRODUCT_INFO_LOOKUP,0.6869,0.5349,False,PRODUCT_INFO_LOOKUP__1
阿奇霉素说明书,24,药品用法与相互作用查询,19,0.121,False,PRODUCT_INFO_LOOKUP,0.9633,0.9484,False,PRODUCT_INFO_LOOKUP__1
莫西沙星的副作用太大了,20,功效作用与副作用查询,3,0.0474,False,PRODUCT_INFO_LOOKUP,0.4163,0.2566,False,PRODUCT_INFO_LOOKUP__1
孩子总吃面条米线当午饭健康吗,10,查询食物营养与健康影响,42,0.0963,False,PERMISSION_VERDICT,0.5481,0.3993,False,PERMISSION_VERDICT__1
葡萄糖酸锌片可以多吃吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0581,False,PRODUCT_INFO_LOOKUP,0.2957,0.0125,True,PRODUCT_INFO_LOOKUP__1
他达拉非5mg可以每天服用吗？,24,药品用法与相互作用查询,19,0.0763,False,DOSAGE_ADMINISTRATION,0.9002,0.8649,False,DOSAGE_ADMINISTRATION__3
下面痒什么原因,33,症状原因查询,37,0.1542,False,SYMPTOM_CAUSE_LOOKUP,0.9994,0.9991,False,SYMPTOM_CAUSE_LOOKUP__1
内啡肽和多巴胺的区别是什么？,24,药品用法与相互作用查询,19,0.0017,True,ENTITY_COMPARISON,0.7955,0.7109,False,ENTITY_COMPARISON__1
喉咙痛能吃头孢克肟吗,35,呼吸道症状与用药建议查询,39,0.0255,False,PERMISSION_VERDICT,0.8147,0.7012,False,PERMISSION_VERDICT__2
怀孕几天有反应,29,解答月经避孕怀孕相关疑问,41,0.1952,False,MEDICAL_KNOWLEDGE_LOOKUP,0.5922,0.4781,False,MEDICAL_KNOWLEDGE_LOOKUP__1
短时间内体重下降明显,15,解读个人健康指标与用药疑问,29,0.0277,False,SYMPTOM_CAUSE_LOOKUP,0.3255,0.1353,False,SYMPTOM_CAUSE_LOOKUP__3
木香顺气丸有什么副作用,20,功效作用与副作用查询,3,0.1237,False,PRODUCT_INFO_LOOKUP,0.9732,0.966,False,PRODUCT_INFO_LOOKUP__1
需要做肠镜检查吗？,36,医疗恢复与检查时间查询,6,0.1216,False,MEDICAL_KNOWLEDGE_LOOKUP,0.4135,0.209,False,MEDICAL_KNOWLEDGE_LOOKUP__3
复合维生素b片的功效与副作用是什么？,20,功效作用与副作用查询,3,0.0584,False,PRODUCT_INFO_LOOKUP,0.9843,0.9787,False,PRODUCT_INFO_LOOKUP__1
头孢克洛缓释片,24,药品用法与相互作用查询,19,0.1556,False,PRODUCT_INFO_LOOKUP,0.8365,0.7693,False,PRODUCT_INFO_LOOKUP__1
湿气重有哪些症状,30,查询疾病症状与诊疗信息,47,0.052,False,MEDICAL_KNOWLEDGE_LOOKUP,0.8953,0.8199,False,MEDICAL_KNOWLEDGE_LOOKUP__1
B超单怎么看男女,29,解答月经避孕怀孕相关疑问,41,0.0176,True,MEDICAL_KNOWLEDGE_LOOKUP,0.6937,0.5494,False,MEDICAL_KNOWLEDGE_LOOKUP__3
手黄是什么原因,33,症状原因查询,37,0.3081,False,SYMPTOM_CAUSE_LOOKUP,0.9882,0.9786,False,SYMPTOM_CAUSE_LOOKUP__1
糖尿病可以吃的水果有哪些水果,18,血糖与糖尿病管理查询,46,0.0949,False,PERMISSION_VERDICT,0.7466,0.608,False,PERMISSION_VERDICT__1
丝状疣怎样治疗,30,查询疾病症状与诊疗信息,47,0.0664,False,TREATMENT_SEEKING,0.7848,0.6721,False,TREATMENT_SEEKING__1
健胃消食片的作用,20,功效作用与副作用查询,3,0.0695,False,PRODUCT_INFO_LOOKUP,0.9315,0.8905,False,PRODUCT_INFO_LOOKUP__2
桑葚干泡水功效,20,功效作用与副作用查询,3,0.0477,False,PRODUCT_INFO_LOOKUP,0.9535,0.9326,False,PRODUCT_INFO_LOOKUP__2
榛子的功效有哪些,20,功效作用与副作用查询,3,0.0606,False,PRODUCT_INFO_LOOKUP,0.9955,0.9928,False,PRODUCT_INFO_LOOKUP__2
橄榄功效和作用,20,功效作用与副作用查询,3,0.0729,False,PRODUCT_INFO_LOOKUP,0.9765,0.9582,False,PRODUCT_INFO_LOOKUP__2
吃降压药血压降太低怎么办？,14,血压问题查询,40,0.1837,False,TREATMENT_SEEKING,0.717,0.6426,False,TREATMENT_SEEKING__2
丙氨酸转氨酶,16,查询化验检查指标含义与异常原因,30,0.0965,False,MEDICAL_KNOWLEDGE_LOOKUP,0.6482,0.4975,False,MEDICAL_KNOWLEDGE_LOOKUP__2
心率不齐的主要原因是什么,33,症状原因查询,37,0.0355,False,MEDICAL_KNOWLEDGE_LOOKUP,0.75,0.6262,False,MEDICAL_KNOWLEDGE_LOOKUP__2
西替利嗪可以长期吃吗,24,药品用法与相互作用查询,19,0.0136,True,DOSAGE_ADMINISTRATION,0.6505,0.5167,False,DOSAGE_ADMINISTRATION__2
结肠炎是什么症状,30,查询疾病症状与诊疗信息,47,0.0609,False,MEDICAL_KNOWLEDGE_LOOKUP,0.8185,0.7096,False,MEDICAL_KNOWLEDGE_LOOKUP__1
黑米有哪些功效？,20,功效作用与副作用查询,3,0.0732,False,PRODUCT_INFO_LOOKUP,0.9325,0.8692,False,PRODUCT_INFO_LOOKUP__2
腹股沟疝气图片,26,查询骨科伤病诊疗与康复信息,43,0.0248,False,DIAGRAM_MEDIA_LOOKUP,0.8012,0.7184,False,DIAGRAM_MEDIA_LOOKUP__1
代谢差怎样调理,10,查询食物营养与健康影响,42,1e-04,True,TREATMENT_SEEKING,0.5452,0.2592,False,TREATMENT_SEEKING__1
乙肝是什么病,16,查询化验检查指标含义与异常原因,30,0.0479,False,MEDICAL_KNOWLEDGE_LOOKUP,0.7887,0.597,False,MEDICAL_KNOWLEDGE_LOOKUP__1
维生素d2的副作用？,20,功效作用与副作用查询,3,0.0377,False,PRODUCT_INFO_LOOKUP,0.9077,0.8757,False,PRODUCT_INFO_LOOKUP__1
脑立清丸的功效,20,功效作用与副作用查询,3,0.0617,False,PRODUCT_INFO_LOOKUP,0.9875,0.9839,False,PRODUCT_INFO_LOOKUP__2
嘴角开裂怎么办,31,查询健康症状处理办法,35,0.296,False,TREATMENT_SEEKING,0.8872,0.8182,False,TREATMENT_SEEKING__1
恶性甲状腺癌能治好吗,30,查询疾病症状与诊疗信息,47,0.1492,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.9322,0.9003,False,DIAGNOSIS_PROGNOSIS_VERDICT__2
跳绳可以减肥吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0567,False,EFFICACY_VERDICT,0.5662,0.3589,False,EFFICACY_VERDICT__1
鹿茸菇的功效与作用是什么？,23,查询物品功效与作用,25,0.1676,False,PRODUCT_INFO_LOOKUP,0.9815,0.9669,False,PRODUCT_INFO_LOOKUP__2
痔疮的症状,30,查询疾病症状与诊疗信息,47,0.0173,True,MEDICAL_KNOWLEDGE_LOOKUP,0.6315,0.4621,False,MEDICAL_KNOWLEDGE_LOOKUP__1
为什么会肌酐偏高,16,查询化验检查指标含义与异常原因,30,0.1141,False,MEDICAL_KNOWLEDGE_LOOKUP,0.8946,0.8446,False,MEDICAL_KNOWLEDGE_LOOKUP__2
磨玻璃结节是恶性的概率多大,30,查询疾病症状与诊疗信息,47,0.0202,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.365,0.155,False,DIAGNOSIS_PROGNOSIS_VERDICT__1
低压在90-100危险吗,14,血压问题查询,40,0.0183,True,OWN_CASE_VERDICT,0.8532,0.8016,False,OWN_CASE_VERDICT__6
铝碳酸镁咀嚼片的功效与作用,23,查询物品功效与作用,25,0.1511,False,PRODUCT_INFO_LOOKUP,0.9646,0.9497,False,PRODUCT_INFO_LOOKUP__2
同房后多久能测出怀孕？,29,解答月经避孕怀孕相关疑问,41,0.0878,False,REPRODUCTIVE_TIMELINE,0.9206,0.8896,False,REPRODUCTIVE_TIMELINE__1
一直打嗝是什么原因,33,症状原因查询,37,0.2124,False,SYMPTOM_CAUSE_LOOKUP,0.9979,0.9967,False,SYMPTOM_CAUSE_LOOKUP__4
血小板低怎么治疗才能恢复正常,14,血压问题查询,40,0.0111,True,TREATMENT_SEEKING,0.9839,0.9764,False,TREATMENT_SEEKING__2
低密度脂蛋白胆固醇偏高说明什么问题,16,查询化验检查指标含义与异常原因,30,0.1475,False,OWN_CASE_VERDICT,0.6083,0.4228,False,OWN_CASE_VERDICT__1
非那雄胺片,24,药品用法与相互作用查询,19,0.1484,False,PRODUCT_INFO_LOOKUP,0.92,0.9019,False,PRODUCT_INFO_LOOKUP__1
女人做爱出的水,34,查询皮肤黏膜异常症状与处理建议,38,0.0141,True,SYMPTOM_CAUSE_LOOKUP,0.6046,0.3345,False,SYMPTOM_CAUSE_LOOKUP__5
归芍地黄丸怎么样,25,中药与中成药信息查询,26,0.0979,False,PRODUCT_INFO_LOOKUP,0.761,0.6672,False,PRODUCT_INFO_LOOKUP__1
雪燕的功效与作用禁忌,23,查询物品功效与作用,25,0.2002,False,PRODUCT_INFO_LOOKUP,0.9951,0.9924,False,PRODUCT_INFO_LOOKUP__2
d一二聚体,15,解读个人健康指标与用药疑问,29,0.0384,False,MEDICAL_KNOWLEDGE_LOOKUP,0.4311,0.2401,False,MEDICAL_KNOWLEDGE_LOOKUP__3
乳腺为什么有结节,30,查询疾病症状与诊疗信息,47,0.0557,False,MEDICAL_KNOWLEDGE_LOOKUP,0.4307,0.1543,False,MEDICAL_KNOWLEDGE_LOOKUP__3
盆腔炎吃什么药最有效？,12,病症用药饮食查询,45,0.2294,False,TREATMENT_SEEKING,0.9996,0.9995,False,TREATMENT_SEEKING__2
没有心衰可以用沙库巴曲缬沙坦吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0039,True,TREATMENT_SEEKING,0.2216,0.0133,True,TREATMENT_SEEKING__1
正常体检一般检查哪些项目,19,判断身体症状或检查结果是否正常,32,0.0326,False,PROVIDER_NAVIGATION_AND_ADMIN,0.7799,0.6091,False,PROVIDER_NAVIGATION_AND_ADMIN__2
夏威夷果的功效与作用及禁忌,23,查询物品功效与作用,25,0.1824,False,PRODUCT_INFO_LOOKUP,0.9695,0.9584,False,PRODUCT_INFO_LOOKUP__2
眼保健操真的有用吗,25,中药与中成药信息查询,26,0.0124,True,EFFICACY_VERDICT,0.8311,0.7872,False,EFFICACY_VERDICT__2
便秘能使用开塞露么。开塞露是不是一用就拉,34,查询皮肤黏膜异常症状与处理建议,38,0.0184,True,DOSAGE_ADMINISTRATION,0.3146,0.113,False,DOSAGE_ADMINISTRATION__3
小青龙颗粒的功效,20,功效作用与副作用查询,3,0.0595,False,PRODUCT_INFO_LOOKUP,0.9955,0.9942,False,PRODUCT_INFO_LOOKUP__2
失眠吃艾司唑仑片对人体有副作用吗,24,药品用法与相互作用查询,19,0.0166,True,EFFICACY_VERDICT,0.3722,0.0773,False,EFFICACY_VERDICT__2
小麦胚芽怎么吃最营养?,10,查询食物营养与健康影响,42,0.1381,False,MEDICAL_KNOWLEDGE_LOOKUP,0.2699,0.0306,False,MEDICAL_KNOWLEDGE_LOOKUP__2
富马酸比索洛尔片的作用与功效,20,功效作用与副作用查询,3,0.1102,False,PRODUCT_INFO_LOOKUP,0.8711,0.7909,False,PRODUCT_INFO_LOOKUP__1
獾子油能治什么病,12,病症用药饮食查询,45,0.0108,True,PRODUCT_INFO_LOOKUP,0.7646,0.6892,False,PRODUCT_INFO_LOOKUP__2
逍遥丸有哪些作用和禁忌,20,功效作用与副作用查询,3,0.0132,True,PRODUCT_INFO_LOOKUP,0.9849,0.9764,False,PRODUCT_INFO_LOOKUP__1
狗爪豆的功效与作用,23,查询物品功效与作用,25,0.208,False,PRODUCT_INFO_LOOKUP,0.9824,0.972,False,PRODUCT_INFO_LOOKUP__2
阿司匹林肠溶片作用,24,药品用法与相互作用查询,19,0.0588,False,PRODUCT_INFO_LOOKUP,0.9722,0.9584,False,PRODUCT_INFO_LOOKUP__1
糖尿病有哪些并发症吗,18,血糖与糖尿病管理查询,46,0.0659,False,MEDICAL_KNOWLEDGE_LOOKUP,0.6385,0.3133,False,MEDICAL_KNOWLEDGE_LOOKUP__1
结核菌素皮肤试验,34,查询皮肤黏膜异常症状与处理建议,38,0.003,True,MEDICAL_KNOWLEDGE_LOOKUP,0.2574,0.082,False,MEDICAL_KNOWLEDGE_LOOKUP__1
蚊子咬了怎么消肿止痒最快,31,查询健康症状处理办法,35,0.0164,True,TREATMENT_SEEKING,0.9751,0.9644,False,TREATMENT_SEEKING__1
黄芪可以天天泡水喝吗？,13,特定场景饮品饮用适宜性查询,18,0.1085,False,PERMISSION_VERDICT,0.3888,0.0308,False,PERMISSION_VERDICT__1
甲硝唑片的功效？,20,功效作用与副作用查询,3,0.0765,False,PRODUCT_INFO_LOOKUP,0.9279,0.8995,False,PRODUCT_INFO_LOOKUP__1
头晕目眩恶心想吐是什么原因,33,症状原因查询,37,0.226,False,SYMPTOM_CAUSE_LOOKUP,0.9924,0.9899,False,SYMPTOM_CAUSE_LOOKUP__3
长强穴位位置图,26,查询骨科伤病诊疗与康复信息,43,0.1434,False,DIAGRAM_MEDIA_LOOKUP,0.9418,0.9193,False,DIAGRAM_MEDIA_LOOKUP__1
萎缩性胃炎吃什么药,12,病症用药饮食查询,45,0.1914,False,TREATMENT_SEEKING,0.9984,0.9976,False,TREATMENT_SEEKING__2
多吃丝瓜有什么好处？,11,健康利弊查询,24,0.2554,False,PRODUCT_INFO_LOOKUP,0.7521,0.6525,False,PRODUCT_INFO_LOOKUP__2
我想了解急性青光眼,30,查询疾病症状与诊疗信息,47,0.0265,False,MEDICAL_KNOWLEDGE_LOOKUP,0.8284,0.7894,False,MEDICAL_KNOWLEDGE_LOOKUP__3
氨溴特罗不能和什么药一起喝,6,食物药物同食同服查询,14,0.0385,False,INTERACTION_VERDICT,0.9365,0.9162,False,INTERACTION_VERDICT__2
塞药后多久可以同房,36,医疗恢复与检查时间查询,6,0.0156,True,REPRODUCTIVE_TIMELINE,0.4739,0.2748,False,REPRODUCTIVE_TIMELINE__1
白火龙果和红火龙果哪个通便,10,查询食物营养与健康影响,42,0.014,True,ENTITY_COMPARISON,0.3669,0.0899,False,ENTITY_COMPARISON__3
甲状腺乳头状癌不叫癌,30,查询疾病症状与诊疗信息,47,0.1335,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.5121,0.303,False,DIAGNOSIS_PROGNOSIS_VERDICT__2
青萝卜的功效与禁忌是什么？,23,查询物品功效与作用,25,0.0349,False,PRODUCT_INFO_LOOKUP,0.9786,0.9707,False,PRODUCT_INFO_LOOKUP__2
溃结性结肠炎,35,呼吸道症状与用药建议查询,39,0.0169,True,MEDICAL_KNOWLEDGE_LOOKUP,0.2902,0.0663,False,MEDICAL_KNOWLEDGE_LOOKUP__1
中药泡一晚上煎可以吗？,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.026,False,DOSAGE_ADMINISTRATION,0.3109,0.0778,False,DOSAGE_ADMINISTRATION__3
肺癌适合吃什么营养品？,12,病症用药饮食查询,45,0.0217,False,TREATMENT_SEEKING,0.9728,0.9622,False,TREATMENT_SEEKING__2
苍术的功能主治,20,功效作用与副作用查询,3,0.0265,False,PRODUCT_INFO_LOOKUP,0.7489,0.6005,False,PRODUCT_INFO_LOOKUP__2
艾滋病潜伏期多久,30,查询疾病症状与诊疗信息,47,0.0655,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9033,0.8355,False,MEDICAL_KNOWLEDGE_LOOKUP__1
血糖高吃哪些食物,18,血糖与糖尿病管理查询,46,0.1944,False,TREATMENT_SEEKING,0.569,0.3461,False,TREATMENT_SEEKING__2
吃黄花菜有营养吗？,10,查询食物营养与健康影响,42,0.1187,False,EFFICACY_VERDICT,0.3996,0.1974,False,EFFICACY_VERDICT__1
刺五加的功效与作用与主治,23,查询物品功效与作用,25,0.1751,False,PRODUCT_INFO_LOOKUP,0.9205,0.8901,False,PRODUCT_INFO_LOOKUP__2
乳腺癌能活多少年,30,查询疾病症状与诊疗信息,47,0.0243,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.8842,0.8444,False,DIAGNOSIS_PROGNOSIS_VERDICT__2
肠癌治疗能治好吗,30,查询疾病症状与诊疗信息,47,0.0411,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.7046,0.592,False,DIAGNOSIS_PROGNOSIS_VERDICT__2
医生，请问小儿氨酚烷胺颗粒和小儿氨酚黄那敏颗粒是不,24,药品用法与相互作用查询,19,0.1192,False,ENTITY_COMPARISON,0.5197,0.3535,False,ENTITY_COMPARISON__1
阿莫西林的作用是什么？,20,功效作用与副作用查询,3,0.0721,False,PRODUCT_INFO_LOOKUP,0.9857,0.9787,False,PRODUCT_INFO_LOOKUP__1
我想了解智齿冠周炎,30,查询疾病症状与诊疗信息,47,0.0045,True,MEDICAL_KNOWLEDGE_LOOKUP,0.307,0.1198,False,MEDICAL_KNOWLEDGE_LOOKUP__3
按摩会阴穴好处是什么,11,健康利弊查询,24,0.0956,False,TREATMENT_SEEKING,0.4769,0.3185,False,TREATMENT_SEEKING__1
虫草花有什么功效,20,功效作用与副作用查询,3,0.1676,False,PRODUCT_INFO_LOOKUP,0.9807,0.9709,False,PRODUCT_INFO_LOOKUP__2
香砂养胃丸有副作用吗？,20,功效作用与副作用查询,3,0.0643,False,PRODUCT_INFO_LOOKUP,0.9479,0.909,False,PRODUCT_INFO_LOOKUP__1
鲜人参的吃法是什么？,25,中药与中成药信息查询,26,0.0121,True,PRODUCT_INFO_LOOKUP,0.6576,0.4586,False,PRODUCT_INFO_LOOKUP__2
褪黑素作用与功效,20,功效作用与副作用查询,3,0.0573,False,PRODUCT_INFO_LOOKUP,0.9316,0.8773,False,PRODUCT_INFO_LOOKUP__1
富马酸酮替芬片儿童吃了半片会有副作用吗,24,药品用法与相互作用查询,19,0.0799,False,PRODUCT_INFO_LOOKUP,0.5011,0.359,False,PRODUCT_INFO_LOOKUP__1
大血藤可以泡水喝吗,13,特定场景饮品饮用适宜性查询,18,0.1101,False,PRODUCT_INFO_LOOKUP,0.3327,0.0875,False,PRODUCT_INFO_LOOKUP__2
女性高期3,29,解答月经避孕怀孕相关疑问,41,0.0733,False,CONTEXT_DEPENDENT_FOLLOW_UP,0.3899,0.1436,False,CONTEXT_DEPENDENT_FOLLOW_UP__1
石榴石的功效与作用及副作用,23,查询物品功效与作用,25,0.0985,False,PRODUCT_INFO_LOOKUP,0.9653,0.9466,False,PRODUCT_INFO_LOOKUP__2
一般中药要熬多久？,25,中药与中成药信息查询,26,0.0698,False,DOSAGE_ADMINISTRATION,0.5444,0.4363,False,DOSAGE_ADMINISTRATION__2
太阳穴好疼是怎么回事,32,症状原因查询,36,0.1571,False,SYMPTOM_CAUSE_LOOKUP,0.9978,0.9969,False,SYMPTOM_CAUSE_LOOKUP__2
百香果的籽是能吃的吗？,8,查询食物药物能否食用,16,0.0562,False,PRODUCT_INFO_LOOKUP,0.5722,0.2167,False,PRODUCT_INFO_LOOKUP__2
献血前注意事项,16,查询化验检查指标含义与异常原因,30,0.015,True,MEDICAL_KNOWLEDGE_LOOKUP,0.5216,0.273,False,MEDICAL_KNOWLEDGE_LOOKUP__2
筋膜炎有什么症状,30,查询疾病症状与诊疗信息,47,0.0236,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9512,0.9232,False,MEDICAL_KNOWLEDGE_LOOKUP__3
马来酸氯苯那敏片是抗生素吗,24,药品用法与相互作用查询,19,0.1944,False,PRODUCT_INFO_LOOKUP,0.6274,0.4845,False,PRODUCT_INFO_LOOKUP__1
包皮过长图片,34,查询皮肤黏膜异常症状与处理建议,38,0.0598,False,DIAGRAM_MEDIA_LOOKUP,0.4666,0.283,False,DIAGRAM_MEDIA_LOOKUP__1
盐酸左氧氟沙星片,24,药品用法与相互作用查询,19,0.1649,False,PRODUCT_INFO_LOOKUP,0.9084,0.8583,False,PRODUCT_INFO_LOOKUP__1
甘油三酯高吃些什么好？,16,查询化验检查指标含义与异常原因,30,0.0037,True,TREATMENT_SEEKING,0.5639,0.3706,False,TREATMENT_SEEKING__2
飞机打多了是肾阴虚还是肾阳虚,16,查询化验检查指标含义与异常原因,30,0.0125,True,SYMPTOM_CAUSE_LOOKUP,0.3416,0.1585,False,SYMPTOM_CAUSE_LOOKUP__3
我想了解复方玄驹胶囊,24,药品用法与相互作用查询,19,0.0534,False,PRODUCT_INFO_LOOKUP,0.6267,0.5113,False,PRODUCT_INFO_LOOKUP__1
糖尿病前期症状,18,血糖与糖尿病管理查询,46,0.1408,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9577,0.9338,False,MEDICAL_KNOWLEDGE_LOOKUP__1
怀疑毛囊炎，暂未确诊,30,查询疾病症状与诊疗信息,47,0.0333,False,OWN_CASE_VERDICT,0.5484,0.3511,False,OWN_CASE_VERDICT__5
酮康唑洗剂需要连续用多久？,24,药品用法与相互作用查询,19,0.0327,False,DOSAGE_ADMINISTRATION,0.8126,0.7189,False,DOSAGE_ADMINISTRATION__2
奇异果有什么功效,20,功效作用与副作用查询,3,0.1696,False,PRODUCT_INFO_LOOKUP,0.9815,0.9731,False,PRODUCT_INFO_LOOKUP__2
复方丹参滴丸,25,中药与中成药信息查询,26,0.1481,False,PRODUCT_INFO_LOOKUP,0.6041,0.4483,False,PRODUCT_INFO_LOOKUP__2
食管癌前兆是什么,30,查询疾病症状与诊疗信息,47,0.0215,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9671,0.9537,False,MEDICAL_KNOWLEDGE_LOOKUP__1
替米沙坦片副作用,24,药品用法与相互作用查询,19,0.0194,True,PRODUCT_INFO_LOOKUP,0.9745,0.9643,False,PRODUCT_INFO_LOOKUP__1
氯雷他定片能长期服用吗,24,药品用法与相互作用查询,19,0.1982,False,DOSAGE_ADMINISTRATION,0.6983,0.5758,False,DOSAGE_ADMINISTRATION__3
我想了解多烯磷脂酰胆碱,24,药品用法与相互作用查询,19,0.0115,True,PRODUCT_INFO_LOOKUP,0.7798,0.6522,False,PRODUCT_INFO_LOOKUP__1
精神分裂症分几级,30,查询疾病症状与诊疗信息,47,0.0826,False,MEDICAL_KNOWLEDGE_LOOKUP,0.911,0.8798,False,MEDICAL_KNOWLEDGE_LOOKUP__1
屁臭屁多什么原因,33,症状原因查询,37,0.2754,False,SYMPTOM_CAUSE_LOOKUP,0.9828,0.9703,False,SYMPTOM_CAUSE_LOOKUP__5
发芽土豆能吃吗,8,查询食物药物能否食用,16,0.19,False,PERMISSION_VERDICT,0.9621,0.9454,False,PERMISSION_VERDICT__1
经常鬼压床是怎么回事,32,症状原因查询,36,0.2524,False,SYMPTOM_CAUSE_LOOKUP,0.9477,0.9044,False,SYMPTOM_CAUSE_LOOKUP__3
月经迟迟不来是什么原因,33,症状原因查询,37,0.1296,False,SYMPTOM_CAUSE_LOOKUP,0.9943,0.9919,False,SYMPTOM_CAUSE_LOOKUP__5
白球比偏低,16,查询化验检查指标含义与异常原因,30,0.0988,False,MEDICAL_KNOWLEDGE_LOOKUP,0.403,0.1895,False,MEDICAL_KNOWLEDGE_LOOKUP__3
开学早餐不吃，真的会影响学习记忆力吗,10,查询食物营养与健康影响,42,0.0729,False,MEDICAL_KNOWLEDGE_LOOKUP,0.339,0.0785,False,MEDICAL_KNOWLEDGE_LOOKUP__2
