query,bu_leaf,bu_leaf_name,bu_user_need,bu_leaf_pre_governance,bu_family_pre_governance,bu_family_final,bu_margin,bu_ambiguous,td_l1,td_l1_name,td_user_need,td_confidence,td_margin,td_ambiguous,td_decided_by,td_l2,ref_legacy_l2,ref_legacy_dept,ref_legacy_type,snapshot,run_id,generation
高原地区对婴儿的卵圆孔闭合有影响吗,29,解答月经避孕怀孕相关疑问,用户得到关于月经、同房、避孕与怀孕可能性及结果的可靠判断或解释后，即得到满足。,29,6,41,0.05446,False,PERMISSION_VERDICT,判断个人情形下能否做某事或吃某物,用户给出自己的身体状态（患病、孕期、术后、用药等），就某个具体食物、活动或单个产品询问是否可以食用、使用或进行，期待一个针对本人情形的允许与否判定。,0.53713,0.34266,False,model,PERMISSION_VERDICT__2,疾病知识,儿科,科普,AI助手,health-pool3,1
贲门癌淋巴结转移,30,查询疾病症状与诊疗信息,用户提出关于某个疾病、症状或检查结果的查询后，得到针对该问题的症状表现、病因、诊断、分期、治疗方案或预后说明即满足。,30,6,47,0.05132,False,TREATMENT_SEEKING,寻求症状或疾病的治疗方案与用药推荐,用户针对自己或家人的症状或疾病，要求系统给出可执行的处理方案、药物推荐或调理方法，常为开放性的怎么办/吃什么药/怎么治。,0.27051,0.01817,True,model,TREATMENT_SEEKING__1,疾病知识,内科,治疗,AI助手,health-pool3,1
悬钟穴的准确位置图,26,查询骨科伤病诊疗与康复信息,用户输入骨折、脊柱、椎间盘或骨关节损伤相关的位置、治疗、康复训练、药物或图示问题后，获得针对该具体问题的医学说明即满足。,26,5,43,0.09958,False,DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,用户希望看到身体结构、穴位、手术或注射过程等图示、位置标注或视频，预期以图像或视频作答。,0.86298,0.78826,False,model,DIAGRAM_MEDIA_LOOKUP__1,疾病知识,中医科,科普,AI助手,health-pool3,1
腰部梨状肌疼怎么解决,26,查询骨科伤病诊疗与康复信息,用户输入骨折、脊柱、椎间盘或骨关节损伤相关的位置、治疗、康复训练、药物或图示问题后，获得针对该具体问题的医学说明即满足。,26,5,43,0.01492,True,TREATMENT_SEEKING,寻求症状或疾病的治疗方案与用药推荐,用户针对自己或家人的症状或疾病，要求系统给出可执行的处理方案、药物推荐或调理方法，常为开放性的怎么办/吃什么药/怎么治。,0.56312,0.22929,False,model,TREATMENT_SEEKING__1,疾病知识,外科,治疗,AI助手,health-pool3,1
湿疹和艾滋病皮疹区别,34,查询皮肤黏膜异常症状与处理建议,用户描述身体部位（皮肤、私处、黏膜）出现的疙瘩、红点、水疱、瘙痒、出血等症状后，获得针对该症状的可能原因、是否传染、是否需要用药及具体护理或就医建议即满足。,34,7,38,0.00937,True,MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,用户在不涉及自身具体数值和个案决策的情况下，询问医学名词、缩写、检查、疫苗、疾病、症状等的一般定义、区别或机制。,0.41419,0.1353,False,model,MEDICAL_KNOWLEDGE_LOOKUP__1,疾病知识,皮肤科,科普,AI助手,health-pool3,1
昨天吃了梨子秋葵今天胃有烧辣嘴巴发酸,35,呼吸道症状与用药建议查询,用户描述咳嗽、喉咙痛、鼻塞、流鼻涕、有痰等呼吸道症状后，获得可能的病因判断（如是否感冒、鼻炎）以及对应的用药或护理建议，即得到满足。,35,7,39,0.01984,True,SYMPTOM_CAUSE_LOOKUP,查询症状或体征的原因,用户描述自己或他人的症状、体征或异常现象，希望系统解释可能的原因和需要警惕的情况，而不是给出具体个人数值判读或治疗步骤。,0.67129,0.60238,False,model,SYMPTOM_CAUSE_LOOKUP__4,疾病知识,内科,症状,AI助手,health-pool3,1
酸枣仁粉能长期喝吗,13,特定场景饮品饮用适宜性查询,用户给出健康状况、用药或饮食场景，询问能否喝某种饮品；获得针对该具体场景的饮用宜忌及潜在风险说明后，用户即感到满足。,13,1,18,0.07802,False,PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,用户点名一个药、中药材、保健品、食材或疗法，想了解它是什么、治什么、成分、副作用、起效时间或配方等结构化信息。,0.64001,0.47829,False,model,PRODUCT_INFO_LOOKUP__2,药品保健品,(无科室),(无类型),AI助手,health-pool3,1
黑豆煮水坚持喝一个月的好处,11,健康利弊查询,用户想了解某种食物、饮品、保健品或药物对人体健康可能带来的好处和坏处；获得针对该物品的利弊说明即可满足。,11,1,24,0.07968,False,EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,用户询问某具体药物、偏方、保健品、食物或疗法对某个目的或病症是否有效、能否治疗、能否替代，期待有效与否的判定而非功效列举。,0.59293,0.45788,False,model,EFFICACY_VERDICT__1,养生知识,(无科室),(无类型),AI助手,health-pool3,1
怎么判断肚子负压高不高,14,血压问题查询,用户就血压数值是否正常、血压异常原因、降压药使用与调整、测量注意事项等获得具体解答后即满足。,14,2,40,0.06731,False,MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,用户在不涉及自身具体数值和个案决策的情况下，询问医学名词、缩写、检查、疫苗、疾病、症状等的一般定义、区别或机制。,0.19552,0.03857,False,model,MEDICAL_KNOWLEDGE_LOOKUP__2,疾病知识,内科,科普,AI助手,health-pool3,1
莨菪片治肠炎效果好吗,24,药品用法与相互作用查询,用户获得所问药品或保健品的服用方法、能否同服、服用间隔、副作用、起效时间、剂型或品牌选择等具体说明后即满足。,24,4,19,0.03254,False,EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,用户询问某具体药物、偏方、保健品、食物或疗法对某个目的或病症是否有效、能否治疗、能否替代，期待有效与否的判定而非功效列举。,0.75541,0.62344,False,model,EFFICACY_VERDICT__2,药品保健品,(无科室),(无类型),AI助手,health-pool3,1
什么情况下需要长期吃消心痛胶囊,24,药品用法与相互作用查询,用户获得所问药品或保健品的服用方法、能否同服、服用间隔、副作用、起效时间、剂型或品牌选择等具体说明后即满足。,24,4,19,0.09167,False,DOSAGE_ADMINISTRATION,查询具体药物的用法、剂量与疗程,用户已指名具体药品，询问如何服用、剂量、频次、疗程、漏服补服、停药或使用时机。,0.52523,0.33098,False,model,DOSAGE_ADMINISTRATION__2,药品保健品,(无科室),(无类型),AI助手,health-pool3,1
骨龄对照表0-18岁,15,解读个人健康指标与用药疑问,用户提供自身或家人的症状、化验指标、用药或身体数据后，获得针对这些信息是否正常、风险多大、用药如何调整的评估和建议。,15,2,29,0.05545,False,DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,用户希望看到身体结构、穴位、手术或注射过程等图示、位置标注或视频，预期以图像或视频作答。,0.6296,0.47105,False,model,DIAGRAM_MEDIA_LOOKUP__1,疾病知识,儿科,科普,AI助手,health-pool3,1
浴盐搓脸后果是什么,33,症状原因查询,用户描述一个身体症状或生理现象后，获得该症状或现象的可能原因及解释，即认为满足。,33,7,37,0.03891,False,MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,用户在不涉及自身具体数值和个案决策的情况下，询问医学名词、缩写、检查、疫苗、疾病、症状等的一般定义、区别或机制。,0.47408,0.28174,False,model,MEDICAL_KNOWLEDGE_LOOKUP__2,医疗其它,(无科室),(无类型),AI助手,health-pool3,1
小龙虾有什么营养和功效,20,功效作用与副作用查询,用户想了解某个具体事物（药物、食物、植物、身体部位等）的功效、作用、用途、副作用或危害，得到针对该对象的清晰说明后即满足。,20,3,3,0.09295,False,PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,用户点名一个药、中药材、保健品、食材或疗法，想了解它是什么、治什么、成分、副作用、起效时间或配方等结构化信息。,0.97791,0.9707,False,model,PRODUCT_INFO_LOOKUP__2,养生知识,(无科室),(无类型),AI助手,health-pool3,1
体验说主脉和冠脉钙化没狭窄无症状严重吗,17,查询心脑血管疾病诊疗信息,获得关于心脑血管疾病的症状、检查、治疗、用药或预后方面的具体医学解答后，用户即满足。,17,2,31,0.1165,False,OWN_CASE_VERDICT,判读个人测量值、检查结果或自身发现,用户提供具体的个人数值、检查检验结果、体征描述或已有诊断，要求系统判定其是否正常、严重、危险，或是否需要进一步检查、治疗或住院。,0.82003,0.69123,False,model,OWN_CASE_VERDICT__5,疾病知识,内科,治疗,AI助手,health-pool3,1
女人长期吃苹果好吗,10,查询食物营养与健康影响,用户提交有关食物、保健补充剂或饮食方式的问题后，获得其对体重、胃肠、维生素补充或睡眠的具体影响以及摄入或服用建议后满意。,10,1,42,0.02705,False,PERMISSION_VERDICT,判断个人情形下能否做某事或吃某物,用户给出自己的身体状态（患病、孕期、术后、用药等），就某个具体食物、活动或单个产品询问是否可以食用、使用或进行，期待一个针对本人情形的允许与否判定。,0.34233,0.10858,False,model,PERMISSION_VERDICT__1,养生知识,(无科室),(无类型),AI助手,health-pool3,1
头孢可以跟美林一起吃吗,6,食物药物同食同服查询,用户想知道特定食物、药物或药材能否一起食用/服用，或应如何搭配；得到明确的相容性判断或搭配建议后即满足。,6,1,14,0.1749,False,INTERACTION_VERDICT,判断药物、食物、酒类之间的相互作用,用户询问两种及以上药物、药与食物、药与酒、或保健品之间能否同时使用、需要间隔多久、是否解药性或冲突，期待风险判定。,0.93111,0.87182,False,model,INTERACTION_VERDICT__2,药品保健品,(无科室),(无类型),AI助手,health-pool3,1
肚子疼了一晚上早上醒来胃又胀痛腰又酸痛的是什么原因,33,症状原因查询,用户描述一个身体症状或生理现象后，获得该症状或现象的可能原因及解释，即认为满足。,33,7,37,0.0065,True,SYMPTOM_CAUSE_LOOKUP,查询症状或体征的原因,用户描述自己或他人的症状、体征或异常现象，希望系统解释可能的原因和需要警惕的情况，而不是给出具体个人数值判读或治疗步骤。,0.99885,0.99836,False,model,SYMPTOM_CAUSE_LOOKUP__4,疾病知识,内科,症状,AI助手,health-pool3,1
早上吃舍曲林片，晚上吃的奥氮平片，还是睡不着,24,药品用法与相互作用查询,用户获得所问药品或保健品的服用方法、能否同服、服用间隔、副作用、起效时间、剂型或品牌选择等具体说明后即满足。,24,4,19,0.03598,False,DOSAGE_ADMINISTRATION,查询具体药物的用法、剂量与疗程,用户已指名具体药品，询问如何服用、剂量、频次、疗程、漏服补服、停药或使用时机。,0.47153,0.2015,False,model,DOSAGE_ADMINISTRATION__4,药品保健品,(无科室),(无类型),AI助手,health-pool3,1
胸部增强CT，双肺有片索影，条索影，双肺实性结节，大者直径约5mm。,30,查询疾病症状与诊疗信息,用户提出关于某个疾病、症状或检查结果的查询后，得到针对该问题的症状表现、病因、诊断、分期、治疗方案或预后说明即满足。,30,6,47,0.03141,False,OWN_CASE_VERDICT,判读个人测量值、检查结果或自身发现,用户提供具体的个人数值、检查检验结果、体征描述或已有诊断，要求系统判定其是否正常、严重、危险，或是否需要进一步检查、治疗或住院。,0.98109,0.97188,False,model,OWN_CASE_VERDICT__5,疾病知识,内科,治疗,AI助手,health-pool3,1
例假里面的血块是什么,34,查询皮肤黏膜异常症状与处理建议,用户描述身体部位（皮肤、私处、黏膜）出现的疙瘩、红点、水疱、瘙痒、出血等症状后，获得针对该症状的可能原因、是否传染、是否需要用药及具体护理或就医建议即满足。,34,7,38,0.02615,False,SYMPTOM_CAUSE_LOOKUP,查询症状或体征的原因,用户描述自己或他人的症状、体征或异常现象，希望系统解释可能的原因和需要警惕的情况，而不是给出具体个人数值判读或治疗步骤。,0.69256,0.51103,False,model,SYMPTOM_CAUSE_LOOKUP__5,疾病知识,妇产科,症状,AI助手,health-pool3,1
"高压102,低压57正常吗",14,血压问题查询,用户就血压数值是否正常、血压异常原因、降压药使用与调整、测量注意事项等获得具体解答后即满足。,14,2,40,0.09627,False,OWN_CASE_VERDICT,判读个人测量值、检查结果或自身发现,用户提供具体的个人数值、检查检验结果、体征描述或已有诊断，要求系统判定其是否正常、严重、危险，或是否需要进一步检查、治疗或住院。,0.99831,0.99753,False,model,OWN_CASE_VERDICT__6,疾病知识,内科,治疗,AI助手,health-pool3,1
