层级,类,类名,快照,n,子群,stratum_share,query,typicality_pct,length_pct,pv_raw
L2子意图,HOWTO_OPERATE__5,HOWTO_OPERATE__5,助手语音1k,17,金融业务操作与问题处理方法查询,0.5294,中石化易捷钱包的钱怎么转出来,0.794,0.735,
L2子意图,HOWTO_OPERATE__5,HOWTO_OPERATE__5,助手语音1k,17,农业银行及农村信用社服务信息查询,0.0588,农村信用社手机开通步骤,0.147,0.5,
L2子意图,HOWTO_OPERATE__5,HOWTO_OPERATE__5,助手语音1k,17,证券股票信息查询,0.0588,银河证券开户需要花佣金吗,0.265,0.647,
L2子意图,HOWTO_OPERATE__5,HOWTO_OPERATE__5,助手语音1k,17,查询保险公司信息,0.0588,如何利用公司可转债,0.324,0.118,
L2子意图,HOWTO_OPERATE__5,HOWTO_OPERATE__5,助手语音1k,17,下载安装金融类App,0.0588,安徽农金APP上怎么取款,0.382,0.647,
L2子意图,HOWTO_OPERATE__5,HOWTO_OPERATE__5,助手语音1k,17,查询借款平台正规性,0.0588,分期乐发票找哪个平台,0.088,0.294,
L2子意图,QUOTE_LOOKUP__2,QUOTE_LOOKUP__2,助手语音1k,97,查询股票信息,0.4124,股票各种,0.995,0.062,
L2子意图,QUOTE_LOOKUP__2,QUOTE_LOOKUP__2,助手语音1k,97,查询市场行情,0.1959,美国股市行情,0.928,0.345,
L2子意图,QUOTE_LOOKUP__2,QUOTE_LOOKUP__2,助手语音1k,97,股票行情与选股建议查询,0.1134,汤臣倍健股价,0.253,0.345,
L2子意图,QUOTE_LOOKUP__2,QUOTE_LOOKUP__2,助手语音1k,97,基金净值查询,0.0412,512400基金含哪些股票,0.351,0.907,
L2子意图,QUOTE_LOOKUP__2,QUOTE_LOOKUP__2,助手语音1k,97,查询股份公司及股票信息,0.0412,医业股份,0.201,0.062,
L2子意图,HOWTO_OPERATE__2,HOWTO_OPERATE__2,助手语音1k,23,支付宝相关操作查询,0.5652,支付宝怎么改支付密码,0.935,0.37,
L2子意图,HOWTO_OPERATE__2,HOWTO_OPERATE__2,助手语音1k,23,花呗操作查询,0.2174,如何关闭花呗,0.239,0.109,
L2子意图,HOWTO_OPERATE__2,HOWTO_OPERATE__2,助手语音1k,23,金融业务操作与问题处理方法查询,0.1739,怎么联系已付款的顾客,0.109,0.37,
L2子意图,RATE_CALC__1,RATE_CALC__1,助手语音1k,41,贷款月供计算,0.1951,公积金贷款500000还30年一个月还多少,0.988,0.756,
L2子意图,RATE_CALC__1,RATE_CALC__1,助手语音1k,41,查询价格与金额,0.0976,驾乘险和副驾险乘员险多少钱,0.402,0.451,
L2子意图,RATE_CALC__1,RATE_CALC__1,助手语音1k,41,查询贷款信息,0.0732,农行房贷能宽限几天,0.476,0.122,
L2子意图,RATE_CALC__1,RATE_CALC__1,助手语音1k,41,查询转账与账户业务可行性,0.0732,农商银行转账限额150000怎么转10000都转不出去说是超额了,0.695,0.841,
L2子意图,RATE_CALC__1,RATE_CALC__1,助手语音1k,41,农业银行及农村信用社服务信息查询,0.0488,农村信用社破产最多能赔多少,0.598,0.451,
L2子意图,RATE_CALC__1,RATE_CALC__1,助手语音1k,41,银行卡业务查询与办理指导,0.0488,个人持工商银行2个卡一张卡为一类卡第二张卡为二类卡请问2张卡收不收年费,0.573,0.866,
L2子意图,RATE_CALC__1,RATE_CALC__1,助手语音1k,41,中国银行服务信息查询,0.0488,中国银行积存金最新优惠,0.183,0.268,
L2子意图,RATE_CALC__1,RATE_CALC__1,助手语音1k,41,金融行情数据查询,0.0488,浙商银行2026目标价,0.256,0.268,
L2子意图,CONTACT_BRANCH_LOOKUP__5,CONTACT_BRANCH_LOOKUP__5,助手语音1k,12,银行信息查询,0.5,秦农银行周天上班不,0.958,0.208,
L2子意图,CONTACT_BRANCH_LOOKUP__5,CONTACT_BRANCH_LOOKUP__5,助手语音1k,12,农业银行及农村信用社服务信息查询,0.3333,黄骅农业银行周六下午几点下班,0.708,0.708,
L2子意图,FX_CONVERT__1,FX_CONVERT__1,助手语音1k,42,查询人民币兑外币汇率,0.4762,兑换人民币汇率,0.94,0.25,
L2子意图,FX_CONVERT__1,FX_CONVERT__1,助手语音1k,42,查询美元兑日元汇率,0.1905,美元兑日元汇率,0.738,0.25,
L2子意图,FX_CONVERT__1,FX_CONVERT__1,助手语音1k,42,人民币及货币信息查询,0.1667,美元人民币,0.881,0.095,
L2子意图,HOWTO_OPERATE__6,HOWTO_OPERATE__6,助手语音1k,35,银行卡业务查询与办理指导,0.4,反诈中心解封银行卡要啥步骤,0.9,0.386,
L2子意图,HOWTO_OPERATE__6,HOWTO_OPERATE__6,助手语音1k,35,银行信息查询,0.2,在银行柜台办理存钱业务,0.529,0.186,
L2子意图,HOWTO_OPERATE__6,HOWTO_OPERATE__6,助手语音1k,35,农业银行及农村信用社服务信息查询,0.0857,农业银行信息短信服务怎么关闭,0.386,0.486,
L2子意图,HOWTO_OPERATE__6,HOWTO_OPERATE__6,助手语音1k,35,查询转账与账户业务可行性,0.0857,到银行拿到复制的假存单复制的假的但很逼真的身份证转换密码别人代领取没到期,0.757,0.957,
L2子意图,HOWTO_OPERATE__6,HOWTO_OPERATE__6,助手语音1k,35,金融业务操作与问题处理方法查询,0.0857,刚办的卡限额怎么解除,0.243,0.086,
L2子意图,RATE_CALC__2,RATE_CALC__2,助手语音1k,33,计算存贷款利息,0.4848,十万元利息是3.5%能拿多少钱一年,0.773,0.576,
L2子意图,RATE_CALC__2,RATE_CALC__2,助手语音1k,33,查询定期存款利率,0.1818,今年春节开门红银行一万元定期存款利率是多少呢,0.515,0.803,
L2子意图,RATE_CALC__2,RATE_CALC__2,助手语音1k,33,查询金融业务数值与代码,0.1515,2017年一万块钱的存款利率是多少,0.833,0.576,
L2子意图,HOWTO_OPERATE__1,HOWTO_OPERATE__1,助手语音1k,11,查询贷款信息,0.3636,寻求个人贷款,0.955,0.091,
L2子意图,HOWTO_OPERATE__1,HOWTO_OPERATE__1,助手语音1k,11,金融业务操作与问题处理方法查询,0.2727,放心借怎么关闭,0.818,0.273,
L2子意图,HOWTO_OPERATE__1,HOWTO_OPERATE__1,助手语音1k,11,查询定期存款利率,0.0909,那你给我的存款机存,0.227,0.591,
L2子意图,HOWTO_OPERATE__1,HOWTO_OPERATE__1,助手语音1k,11,中国银行服务信息查询,0.0909,中国银行分期贷款还清后应该怎么办,0.591,0.864,
L2子意图,OTHER_INTENT__3,OTHER_INTENT__3,助手语音1k,27,银行信息查询,0.2222,银行最害怕三个投诉,0.741,0.222,
L2子意图,OTHER_INTENT__3,OTHER_INTENT__3,助手语音1k,27,银行卡业务查询与办理指导,0.1481,我卡,0.944,0.019,
L2子意图,OTHER_INTENT__3,OTHER_INTENT__3,助手语音1k,27,查询办理信用卡业务,0.1111,OPPO那个福利信用卡是咋算的在大明的信用卡了,0.833,0.87,
L2子意图,OTHER_INTENT__3,OTHER_INTENT__3,助手语音1k,27,查询金融术语含义,0.0741,你拿什么卡,0.315,0.056,
L2子意图,OTHER_INTENT__3,OTHER_INTENT__3,助手语音1k,27,建设银行网点与服务查询,0.0741,需要这是建行的,0.685,0.093,
L2子意图,OTHER_INTENT__3,OTHER_INTENT__3,助手语音1k,27,查询转账与账户业务可行性,0.0741,理财礼拜六礼拜天能弄出来吧,0.167,0.519,
L2子意图,OTHER_INTENT__3,OTHER_INTENT__3,助手语音1k,27,支付宝相关操作查询,0.0741,我发现支付宝支付优惠很多很多超市里碰一碰都有很多刷券但微信却没有,0.574,0.981,
L2子意图,OTHER_INTENT__3,OTHER_INTENT__3,助手语音1k,27,查询借款平台正规性,0.037,以前有没有那个网贷平台爆雷像菊小花这样的,0.5,0.778,
L2子意图,INVEST_ADVICE__2,INVEST_ADVICE__2,助手语音1k,29,股票行情与选股建议查询,0.4828,前一年还亏损一个亿第二年扭亏为盈挣了十个亿这个子股票有成长空间吗,0.879,0.776,
L2子意图,INVEST_ADVICE__2,INVEST_ADVICE__2,助手语音1k,29,查询金融业务数值与代码,0.1379,格力电器适合攒股收息吗它的历史最高价是多少,0.931,0.586,
L2子意图,INVEST_ADVICE__2,INVEST_ADVICE__2,助手语音1k,29,查询股票信息,0.1034,购买股票会记入GDP吗,0.397,0.207,
L2子意图,INVEST_ADVICE__2,INVEST_ADVICE__2,助手语音1k,29,金融行情数据查询,0.069,2026年下0.5年中天科技的股价还能回到四十元上方吗,0.741,0.69,
L2子意图,INVEST_ADVICE__2,INVEST_ADVICE__2,助手语音1k,29,查询股份公司及股票信息,0.069,交建股份值得申购吗,0.086,0.086,
L2子意图,CONTACT_BRANCH_LOOKUP__3,CONTACT_BRANCH_LOOKUP__3,助手语音1k,34,银行信息查询,0.3529,工商银行卡是几个单位,0.544,0.25,
L2子意图,CONTACT_BRANCH_LOOKUP__3,CONTACT_BRANCH_LOOKUP__3,助手语音1k,34,农业银行及农村信用社服务信息查询,0.2059,农业银行江西高安支行行号,0.897,0.382,
L2子意图,CONTACT_BRANCH_LOOKUP__3,CONTACT_BRANCH_LOOKUP__3,助手语音1k,34,中国银行服务信息查询,0.1765,中国银行巨野支行,0.779,0.103,
L2子意图,CONTACT_BRANCH_LOOKUP__3,CONTACT_BRANCH_LOOKUP__3,助手语音1k,34,建设银行网点与服务查询,0.1765,沈阳张士开发区建设银行开门了吗,0.309,0.588,
L2子意图,CONCEPT_EXPLAIN__2,CONCEPT_EXPLAIN__2,助手语音1k,43,股票行情与选股建议查询,0.4186,炒股票到底是以个股为准还是以大盘为准,0.988,0.767,
L2子意图,CONCEPT_EXPLAIN__2,CONCEPT_EXPLAIN__2,助手语音1k,43,查询保险公司信息,0.1395,上市公司西部矿业主要是做什么业务为什么业绩相对好,0.744,0.907,
L2子意图,CONCEPT_EXPLAIN__2,CONCEPT_EXPLAIN__2,助手语音1k,43,基金净值查询,0.093,基金能玩吗,0.267,0.012,
L2子意图,CONCEPT_EXPLAIN__2,CONCEPT_EXPLAIN__2,助手语音1k,43,金融业务操作与问题处理方法查询,0.093,周线怎么看周线,0.233,0.116,
L2子意图,CONCEPT_EXPLAIN__2,CONCEPT_EXPLAIN__2,助手语音1k,43,查询金融术语含义,0.0698,股票做t是什么意思,0.849,0.279,
L2子意图,TXN_ISSUE__1,TXN_ISSUE__1,助手语音1k,11,贷款月供计算,0.2727,借款5000元马上放款微信,0.864,0.409,
L2子意图,TXN_ISSUE__1,TXN_ISSUE__1,助手语音1k,11,查询贷款信息,0.2727,贷款不还,0.682,0.045,
L2子意图,TXN_ISSUE__1,TXN_ISSUE__1,助手语音1k,11,查询转账与账户业务可行性,0.1818,京东借钱上午看还有下午看没有了为什么,0.227,0.773,
L2子意图,TXN_ISSUE__1,TXN_ISSUE__1,助手语音1k,11,贷款提前还款查询,0.0909,信用卡还款是账单出了钱还好还是账单出来后还好,0.318,0.955,
L2子意图,QUOTE_LOOKUP__3,QUOTE_LOOKUP__3,助手语音1k,13,股票代码查询,0.3846,002386,0.808,0.462,
L2子意图,QUOTE_LOOKUP__3,QUOTE_LOOKUP__3,助手语音1k,13,金融行情数据查询,0.1538,2019年版,0.308,0.462,
L2子意图,QUOTE_LOOKUP__3,QUOTE_LOOKUP__3,助手语音1k,13,金融代码查询,0.1538,001132,0.654,0.462,
L2子意图,QUOTE_LOOKUP__3,QUOTE_LOOKUP__3,助手语音1k,13,查询300开头股票代码与行情,0.0769,300瑞,0.192,0.077,
L2子意图,QUOTE_LOOKUP__3,QUOTE_LOOKUP__3,助手语音1k,13,基金净值查询,0.0769,166301基金,0.5,0.808,
L2子意图,TXN_ISSUE__3,TXN_ISSUE__3,助手语音1k,16,银行卡业务查询与办理指导,0.4375,卡APP显示正常但是就是转账显示银行卡状态不正确是什么原因,0.875,0.938,
L2子意图,TXN_ISSUE__3,TXN_ISSUE__3,助手语音1k,16,中国银行服务信息查询,0.1875,中国银行6个月内无呃资金往来需到柜台呃解封需要拿什么手续,0.438,0.812,
L2子意图,TXN_ISSUE__3,TXN_ISSUE__3,助手语音1k,16,下载安装金融类App,0.125,中国邮政银行手机APP我失了怎样自己解挂解,0.688,0.438,
L2子意图,TXN_ISSUE__3,TXN_ISSUE__3,助手语音1k,16,查询定期存款利率,0.0625,交通银行手机银行不显示定期存款,0.281,0.281,
L2子意图,CONTACT_BRANCH_LOOKUP__4,CONTACT_BRANCH_LOOKUP__4,助手语音1k,20,银行客服电话查询,0.75,银行电话多少,0.975,0.025,
L2子意图,CONTACT_BRANCH_LOOKUP__4,CONTACT_BRANCH_LOOKUP__4,助手语音1k,20,支付宝相关操作查询,0.05,查支付宝里面那个备用金人工服务是多少,0.025,0.925,
L2子意图,COMPARISON_DECISION__1,COMPARISON_DECISION__1,助手语音1k,12,查询转账与账户业务可行性,0.3333,银联POS机第1笔钱刷的是民生银行的是到账了第2笔钱刷的是嗯第2笔钱刷的是另外,0.917,0.917,
L2子意图,COMPARISON_DECISION__1,COMPARISON_DECISION__1,助手语音1k,12,查询交强险保费、赔偿与投保规定,0.1667,特种车的交强险和一般货车交强险是不是不一样,0.667,0.375,
L2子意图,COMPARISON_DECISION__1,COMPARISON_DECISION__1,助手语音1k,12,查询定期存款利率,0.1667,银行存款存款与存支票的区别是,0.542,0.083,
L2子意图,COMPARISON_DECISION__1,COMPARISON_DECISION__1,助手语音1k,12,支付宝相关操作查询,0.0833,招行好期贷在支付宝上申请还是在联通APP上申请更容易过,0.208,0.625,
L2子意图,COMPARISON_DECISION__1,COMPARISON_DECISION__1,助手语音1k,12,计算存贷款利息,0.0833,苏商银行的利息和利常银行的利息是一样的吗,0.792,0.208,
L2子意图,OTHER_INTENT__1,OTHER_INTENT__1,助手语音1k,10,车险购买与理赔咨询,0.5,摩托车买什么保险,0.9,0.3,
L2子意图,OTHER_INTENT__1,OTHER_INTENT__1,助手语音1k,10,查询人寿保险相关业务信息,0.2,太平洋老来福97版的终身寿怎么领取,0.05,0.75,
L2子意图,OTHER_INTENT__1,OTHER_INTENT__1,助手语音1k,10,查询价格与金额,0.1,早就是目前中国的长护险有多少,0.15,0.6,
L2子意图,OTHER_INTENT__1,OTHER_INTENT__1,助手语音1k,10,查询保险公司信息,0.1,中国人民财产保险股份有限公司嗯车险总管一体的条款,0.45,0.85,
L2子意图,INVEST_ADVICE__1,INVEST_ADVICE__1,助手语音1k,12,查询保险公司信息,0.25,长鑫最受益的10家公司是,0.875,0.333,
L2子意图,INVEST_ADVICE__1,INVEST_ADVICE__1,助手语音1k,12,金融行情数据查询,0.25,凯盛科技2026年下0.5年订单多吗业绩有大幅增长的预期,0.708,0.958,
L2子意图,INVEST_ADVICE__1,INVEST_ADVICE__1,助手语音1k,12,查询价格走势图,0.25,未来10天日元走势预测最新,0.583,0.583,
L2子意图,INVEST_ADVICE__1,INVEST_ADVICE__1,助手语音1k,12,股票行情与选股建议查询,0.1667,新宙邦适不适合中长期持有,0.458,0.333,
L2子意图,OTHER_INTENT__2,OTHER_INTENT__2,助手语音1k,11,蚂蚁庄园今日答案查询,1.0,黄色信号灯蚂蚁庄园,0.818,0.364,
L2子意图,OTHER_INTENT__5,OTHER_INTENT__5,助手语音1k,11,人民币及货币信息查询,0.3636,五元的香港硬币值钱吗,0.909,0.545,
L2子意图,OTHER_INTENT__5,OTHER_INTENT__5,助手语音1k,11,查询价格与金额,0.2727,五铢钱值得多少钱一枚,0.682,0.545,
L2子意图,OTHER_INTENT__5,OTHER_INTENT__5,助手语音1k,11,市场价格行情查询,0.0909,现在铜价还,0.409,0.136,
L2子意图,OTHER_INTENT__5,OTHER_INTENT__5,助手语音1k,11,花呗操作查询,0.0909,菊花邮票,0.045,0.045,
L2子意图,PAGE_NAV__2,PAGE_NAV__2,助手语音1k,11,证券股吧查询,0.6364,永辉超市股吧,0.909,0.455,
L2子意图,PAGE_NAV__2,PAGE_NAV__2,助手语音1k,11,查询个股股票行情与股吧讨论,0.1818,联环药业股吧,0.682,0.455,
叶,62,查询金价,2025搜索,150,查询可报价品种实时行情与价格,0.9267,金价,0.997,0.013,141405.0
叶,28,股指行情查询,2025搜索,152,查询可报价品种实时行情与价格,0.8882,大盘指数上证指数,0.997,0.658,945.0
叶,58,查询黄金价格,2025搜索,239,查询可报价品种实时行情与价格,0.9456,黄金金价,0.998,0.069,2253.0
叶,31,查询财经门户与市场行情,2025搜索,429,解析裸非可报价名称,0.373,金融,0.768,0.023,797.0
叶,31,查询财经门户与市场行情,2025搜索,429,查询可报价品种实时行情与价格,0.3543,pta期货,0.784,0.639,357.0
叶,31,查询财经门户与市场行情,2025搜索,429,打开目标页面或获取官方应用入口,0.2075,东方财富网官网首页,0.976,0.872,660.0
叶,27,查询市场行情,2025搜索,201,查询可报价品种实时行情与价格,0.9055,今日股市行情最新行情,0.998,0.925,211.0
叶,33,查询人民币兑外币汇率,2025搜索,453,查询汇率并换算外币金额,0.9823,人民币汇率兑美元,0.999,0.444,247.0
叶,25,查询股票信息,2025搜索,1763,查询可报价品种实时行情与价格,0.9949,股票,1.0,0.001,16048.0
叶,29,蚂蚁庄园今日答案查询,2025搜索,121,其他非金融意图或无明确意图,0.9504,蚂蚁庄园今日答案,0.996,0.236,32445.0
叶,35,货币兑换金额换算查询,2025搜索,325,查询汇率并换算外币金额,0.9815,韩币1万等于多少人民币,0.998,0.378,365.0
叶,30,股票行情与选股建议查询,2025搜索,199,查询可报价品种实时行情与价格,0.4322,qqq股价,0.927,0.186,214.0
叶,30,股票行情与选股建议查询,2025搜索,199,请求个股买卖持有决策与涨跌预测,0.1759,固态电池龙头股票前十名,0.872,0.819,819.0
叶,30,股票行情与选股建议查询,2025搜索,199,解释金融术语与交易/业务规则,0.1709,港股交易时间和规则,0.47,0.573,552.0
叶,30,股票行情与选股建议查询,2025搜索,199,确认或反查标的代码与名称对应,0.0653,军工重组概念股龙头,0.937,0.573,319.0
叶,49,银行信息查询,2025搜索,207,解析裸非可报价名称,0.5121,银行,0.998,0.01,855.0
叶,49,银行信息查询,2025搜索,207,查询机构联系方式、网点信息及号码归属,0.2464,工商银行几点上下班时间,0.36,0.913,279.0
叶,49,银行信息查询,2025搜索,207,解释金融术语与交易/业务规则,0.0773,四大银行是哪几个,0.432,0.705,1099.0
叶,36,人民币及货币信息查询,2025搜索,112,查询汇率并换算外币金额,0.4732,人民币,0.996,0.183,2442.0
叶,36,人民币及货币信息查询,2025搜索,112,解析裸非可报价名称,0.25,派币,0.906,0.062,252.0
叶,36,人民币及货币信息查询,2025搜索,112,查询可报价品种实时行情与价格,0.1161,莱特币,0.308,0.183,373.0
叶,8,查询贷款信息,2025搜索,78,解析裸非可报价名称,0.4359,贷款,0.994,0.032,1898.0
叶,8,查询贷款信息,2025搜索,78,获取银行/支付业务办理步骤与所需资料,0.1795,助学贷款申请条件,0.878,0.506,812.0
叶,8,查询贷款信息,2025搜索,78,查询利率、费率、限额并试算利息/还款,0.1538,贷款计算器,0.583,0.308,7336.0
叶,8,查询贷款信息,2025搜索,78,打开目标页面或获取官方应用入口,0.0769,生源地助学贷款官网登录入口,0.545,0.84,747.0
叶,47,查询办理信用卡业务,2025搜索,75,查询机构联系方式、网点信息及号码归属,0.5333,招行信用卡电话客服,0.967,0.607,940.0
叶,47,查询办理信用卡业务,2025搜索,75,解析裸非可报价名称,0.24,信用卡,0.993,0.013,945.0
叶,47,查询办理信用卡业务,2025搜索,75,对“是不是/是A还是B”给出裁决结论,0.0533,贷记卡是信用卡吗,0.473,0.447,172.0
叶,21,保险公司电话查询,2025搜索,82,查询机构联系方式、网点信息及号码归属,0.8049,人保保险车险电话,0.957,0.463,10744.0
叶,34,查询美元兑日元汇率,2025搜索,60,查询汇率并换算外币金额,0.8333,日元兑美元,0.992,0.45,587.0
叶,55,银行客服电话查询,2025搜索,247,查询机构联系方式、网点信息及号码归属,0.9879,工商银行客服电话24小时人工,0.998,0.757,203.0
叶,53,中国银行服务信息查询,2025搜索,49,解析裸非可报价名称,0.2653,中国银行,0.99,0.163,10162.0
叶,53,中国银行服务信息查询,2025搜索,49,查询可报价品种实时行情与价格,0.2245,中国银河股票,0.806,0.429,684.0
叶,53,中国银行服务信息查询,2025搜索,49,查询机构联系方式、网点信息及号码归属,0.1837,中国银行投诉电话,0.786,0.643,200.0
叶,53,中国银行服务信息查询,2025搜索,49,查询汇率并换算外币金额,0.1429,中国银行今日外汇牌价,0.663,0.837,497.0
叶,44,支付宝相关操作查询,2025搜索,73,获取银行/支付业务办理步骤与所需资料,0.6164,支付宝登录,0.979,0.144,385.0
叶,44,支付宝相关操作查询,2025搜索,73,打开目标页面或获取官方应用入口,0.1233,下载支付宝,0.897,0.144,430.0
叶,44,支付宝相关操作查询,2025搜索,73,解析裸非可报价名称,0.0822,支付宝,0.993,0.027,9838.0
叶,32,证券股票信息查询,2025搜索,105,解析裸非可报价名称,0.5238,证券,0.995,0.014,550.0
叶,32,证券股票信息查询,2025搜索,105,查询可报价品种实时行情与价格,0.3238,国信证券股票,0.986,0.7,235.0
叶,60,市场价格行情查询,2025搜索,135,查询可报价品种实时行情与价格,0.963,比特币行情今日价格,0.996,0.567,186.0
叶,54,建设银行网点与服务查询,2025搜索,27,查询机构联系方式、网点信息及号码归属,0.3333,建设银行客户电话,0.722,0.556,599.0
