sid,query,code
d027552,晨光仙草有降火,YS
d027553,晨尿少是什么病的前兆,NK_SN
d027554,晨尿放2个小时做尿常规,JC
d027555,晨尿放了半个小时验孕还准么,JC
d027556,晨尿红发臭,WK_MN
d027557,晨起口干口苦吃什么中成药,ZY
d027558,晨起口臭的主要原因,KQ
d027559,晨起口苦口臭是什么原因引起的,KQ
d027560,晨起嘴里有淡淡的口水是什么原因,KQ
d027561,"晨起左手中指关节僵硬,活动后缓解",NK_FS
d027562,晨跑吃早餐跑还是空腹跑?,YS
d027563,"晨跑完后,人困嗜睡流冷汗正常吗为什么",YS
d027564,晩上睡觉翻身头不舒服,NK_SJ
d027565,晩上经常做梦咋回事,JS
d027566,普东医疗设备股份有限公司,WFPD
d027567,普乐安片的功能主治,WK_MN
d027568,普伐他汀钠片的作用及副作用,NK_XX
d027569,普利莫特N药多少钱一盒,YP_GENERIC
d027570,普外科主要看些什么病,WK_PW
d027571,普妇婴电话,JY
d027572,普尔宁过敏药和氯雷他定有什么区别,YP_GENERIC
d027573,普拉提是什么,YS
d027574,普拉洛芬滴眼液作用,YK
d027575,普拉洛芬滴眼液作用和功效,YK
d027576,普提拉是女人练更多吗,YS
d027577,普洛药业,WFPD
d027578,普洱茶和陈皮能一起喝吗,YS
d027579,普洱茶喝的心慌怎么办,NK_XX
d027580,普洱茶的功效与作用,YS
d027581,普济痔疮栓的功效与作用,WK_PW
d027582,普瑞巴林,NK_SJ
d027583,普瑞巴林胶囊,NK_SJ
d027584,普瑞巴林胶囊一周后才能看到疗效吗,NK_SJ
d027585,普瑞巴林胶囊的作用与功效,NK_SJ
d027586,普瑞巴林胶囊的功效和作用,NK_SJ
d027587,普瑞巴林胶囊的功效和副作用,NK_SJ
d027588,普瑞眼科医院,JY
d027589,普罗力多长时间打一针,WK_GK
d027590,普罗布考片的功效与作用,NK_XX
d027591,普罗布考片能治脑供血不足吗?,NK_SJ
d027592,普罗帕酮刺激胃吗,NK_XX
d027593,普罗帕酮片的功效和作用,NK_XX
d027594,普罗雌激素用多久,FCK_FK
d027595,普罗雌烯乳膏和雌三醇乳膏哪个好,FCK_FK
d027596,普罗雌烯乳膏的作用与使用方法,FCK_FK
d027597,普罗雌烯胶丸塞入阴道后的时候在阴道外面破了将普罗雌烯胶丸皮子塞进去有效吗,FCK_FK
d027598,普罗雌烯阴道胶丸的功效,FCK_FK
d027599,普舟医院电话号码多少,JY
d027600,普萘洛尔,YP_GENERIC
d027601,普萘洛尔片的作用与功效,YP_GENERIC
d027602,普萘洛尔软膏能治疗血管瘤吗,PF
d027603,普迪欣康复医院地址在哪里,JY
d027604,普通人买布地奈德可以报销吗,JY
d027605,普通人平常可以喝胰岛果吗,YS
d027606,普通人流后多久能恢复,FCK_FK
d027607,普通感冒会味觉嗅觉异常吗,NK_HX
d027608,普通感冒嗓子剧烈难受的药是啥,NK_HX
d027609,普通生理盐水能洗ok镜吗,YK
d027610,"普通白面,荞麦面中的哪种成分会导致血糖升高A维生素,B膳食纤维,C矿物质,.D碳",NK_NF
d027611,普通的入职检查都查什么,JY
d027612,普通的胃镜检查痛苦吗,JC
d027613,普通肝素钠注射液,YP_GENERIC
d027614,普通腹痛与肠癌腹痛？,NK_XH
d027615,普通门诊的定义,JY
d027616,普门压力波治病人一次可以做多长时间,KF
d027617,普食有哪些食物,YS
d027618,景各博爱医院电话号码,JY
d027619,景安神颗粒说明书用量,JS
d027620,景峰医药,FYL
d027621,晶草莓水晶的功效,FYL
d027622,智商药丸,WFPD
d027623,智百菌多少钱一盒,YP_GENERIC
d027624,智诺健艾草精粹500克价格表,YS
d027625,智障,JS
d027626,智齿发黑疼多久牙就不疼了,KQ
d027627,智齿总是发炎可以上什么药,KQ
d027628,智齿是长在哪个位置,KQ
d027629,智齿牙龈发炎肿痛怎么办,KQ
d027630,暑湿感冒的几个阶段,ZY
d027631,暖宫会排气多吗女性,FCK_FK
d027632,暖宫腰带能每天用吗有效果吗,YS
d027633,暖宫贴什么时候贴最好？,YS
d027634,暖巢巧克力囊肿严重吗,FCK_FK
d027635,暖巢早衰吃芬吗通可以吗,FCK_FK
d027636,暖胃舒乐片成分,NK_XH
d027637,暖胃舒乐片的功效,NK_XH
d027638,暗示治疗内容及方法,JS
d027639,暨南大学附属第一医院联系地址,JY
d027640,暴晒后背为什么会瘦,YS
d027641,暴躁老女人50-60岁怎么治,JS
d027642,暴躁老女人晚上睡不着觉的解决方法,JS
d027643,暴饮喝水算不算是暴饮,YS
d027644,曱减是什么原因引起的,NK_NF
d027645,曲优舍曲林为什么便宜,YP_GENERIC
d027646,曲克芦丁医保限制内容,JY
d027647,曲克芦丁片的功效与作用,YP_GENERIC
d027648,曲克芦丁片的功效和作用,YP_GENERIC
d027649,曲咪新乳膏,YP_GENERIC
d027650,曲咪新乳膏的作用与功效,YP_GENERIC
d027651,曲咪新乳膏能治疣吗,PF
d027652,曲唑片的功效与作用,YP_GENERIC
d027653,曲唑酮,YP_GENERIC
d027654,曲唑酮片的功效及副作用,YP_GENERIC
d027655,曲唑酮规格用法用量,YP_GENERIC
d027656,曲妥珠单抗皮下制剂价格,ZL
d027657,曲妥珠单抗进口和国产的药效,ZL
d027658,曲安奈德,YP_GENERIC
d027659,曲安奈德注射作用与功效,YP_GENERIC
d027660,曲安奈德的作用与功效,YP_GENERIC
d027661,曲安奈德益康唑乳膏,PF
d027662,曲安奈德益康唑乳膏的作用,PF
d027663,曲安奈德鼻喷雾剂使用一个月可以停吗?,EB
d027664,曲昔派特治什么病,NK_XH
d027665,曲昔派特的作用与功效,NK_XH
d027666,曲昔派特胶囊功效说明,NK_XH
d027667,曲末菜夏枯草蒲公英大枣煮水喝有什么功效,YS
d027668,曲松可以和单硝酸注射液一起输入吗,YP_GENERIC
d027669,曲池在哪条经脉上,ZY
d027670,曲池手三里的位置图片,ZY
d027671,曲池的准确位置图,ZY
d027672,曲池穴,ZY
d027673,曲池穴准确位置,ZY
d027674,曲池穴的位置与作用和功效,ZY
d027675,曲泉穴在什么位置图片,ZY
d027676,曲米茶的功效,YS
d027677,曲美他嗪的功效与作用,NK_XX
d027678,曲美布汀的作用与功效,NK_XH
d027679,曲舍林,JS
d027680,曲马多,YP_GENERIC
d027681,曲马多属于精一还是精二,YP_GENERIC
d027682,曲马多的作用和不良反应,YP_GENERIC
d027683,曲马多的功效副作用百度百科,YP_GENERIC
d027684,曲黎敏冬病夏治痰,YS
d027685,更年安片的功效和作用,FCK_FK
d027686,更年期,FCK_FK
d027687,更年期50岁至60岁的女性骨质疏松流失的快该吃什么好,WK_GK
d027688,更年期一个月月经一点点一个月正常量是怎么了,FCK_FK
d027689,更年期一般在什么年龄,FCK_FK
d027690,更年期上楼膝关节疼痛怎么办,WK_GK
d027691,更年期下年一阵潮热就过去了吃坤宝丸和什么搭配最好?,FCK_FK
d027692,更年期不来月经的雌激素替代疗法方案,FCK_FK
d027693,更年期为什么下身会疼痛,FCK_FK
d027694,更年期为啥想有点手抖的感觉,FCK_FK
d027695,更年期了,FCK_FK
d027696,更年期了，大姨妈要么两个月来一回要么一个月来两回，什么情况啊？,FCK_FK
d027697,更年期什么症状,FCK_FK
d027698,更年期会口干口臭吗,FCK_FK
d027699,更年期会口腔溃疡吗,FCK_FK
d027700,更年期会胸闷气短呼吸困难心慌,FCK_FK
d027701,更年期保健除了检查性激素六项还查什么,FCK_FK
d027702,更年期停经会怀孕吗,FCK_FK
d027703,更年期入睡难吃归脾丸可以吗,FCK_FK
d027704,"更年期出汗,潮热,吃什么药能缓解",FCK_FK
d027705,更年期前期中期后期怎么区分,FCK_FK
d027706,更年期可以吃多维元素片吗,FCK_FK
d027707,"更年期右边头痛,现左边也一跳一跳痛",FCK_FK
d027708,更年期吃什么调理最快最好,FCK_FK
d027709,更年期吃坤泰胶囊好吗？,FCK_FK
d027710,更年期吃宁神灵有效果吗,FCK_FK
d027711,更年期吃葛粉可以缓解吗?,FCK_FK
d027712,更年期吃谷维素和b1有什么好处,FCK_FK
d027713,更年期失眠吃什么中成药好,FCK_FK
d027714,更年期女人可以每天都喝什么茶,YS
d027715,更年期女人补硒有什么好处,YS
d027716,更年期女性尿道口发红,FCK_FK
d027717,更年期女性腿憋胀怎么办,FCK_FK
d027718,更年期心口窝难受,FCK_FK
d027719,更年期心烦吃逍遥丸行吗,FCK_FK
d027720,更年期有血糖高吃益生菌有帮助吗,NK_NF
d027721,更年期没有精神浑身没劲怎么回事,FCK_FK
d027722,更年期浑身疼痛有什么办法能缓解,FCK_FK
d027723,更年期潮热出汗吃什么药和食物好,FCK_FK
d027724,更年期潮热吃什么,FCK_FK
d027725,更年期瘦了正常吗,FCK_FK
d027726,更年期的女人挂什么科,FCK_FK
d027727,更年期的女人有什么症状表现,FCK_FK
d027728,更年期的年龄段和症状,FCK_FK
d027729,更年期的班都穿的好，你说基本上12个月症状基本就消失了，是不是快好了？这一天那么更年期的晚，多长时间能好完，那我这更年期一会儿出发，一会儿不出发，胸闷气短，晚上睡不着觉，这两天我就吃那个坤宝丸和那个解郁散结颗粒吃,FCK_FK
d027730,更年期的药需要长期吃吗,FCK_FK
d027731,更年期绝经后能吃逍遥丸吗,FCK_FK
d027732,更年期综合征有哪些症状和表现,FCK_FK
d027733,更年期综合征焦虑抑郁失眠怎么治疗好,FCK_FK
d027734,更年期综合症有哪些表现,FCK_FK
d027735,更年期肛裂有什么症状,WK_PW
d027736,更年期腋下出汗多怎么办,FCK_FK
d027737,更年期腋下有味怎么办,PF
d027738,更年期腿疼可以贴三伏贴吗,WK_GK
d027739,更年期血压多少么不好控制,NK_XX
d027740,更年来月经血压会升高吗为什么,NK_XX
d027741,更昔洛韦分散片0.25g用法用量,YP_GENERIC
d027742,更昔洛韦滴眼液治疗结膜炎时最多用几天,YK
d027743,更昔洛韦的功能主治及用法用量,YP_GENERIC
d027744,曷根功效作用,ZY
d027745,曹县人民医院心理咨询一次多少钱,JY
d027746,曹县第二人民医院是几级医院,JY
d027747,曹妃甸中心医院对面是啥商业街,FYL
d027748,曹政沈阳第一人民医院,JY
d027749,曹清华牌胶囊的功效有吗,NK_FS
d027750,曼月乐含有什么激素,FCK_FK
d027751,曼月乐带上三个月后天天出血是不是不适应,FCK_FK
d027752,曼月乐环,FCK_FK
d027753,曼月乐环有什么好处和坏处,FCK_FK
d027754,曼月乐环的功效与作用及副作用,FCK_FK
d027755,曼月乐缝合术后子宫变大咋回事,FCK_FK
d027756,曼月乐说明书及用法,FCK_FK
d027757,曼陀罗的功效和作用,ZY
d027758,曾琦已离开浙大四院了吗,JY
d027759,曾立清中医,JY
d027760,曾若戈 新化县人民医院 院办,JY
d027761,曾都精神病院,JY
d027762,曾靖辉 漳州市中医院,JY
d027763,替保片,WFPD
d027764,替加环素和培南能肺炎克雷伯菌吗,NK_HX
d027765,替勃龙和芬吗通哪个更好,FCK_FK
d027766,替勃龙片多少钱一盒,YP_GENERIC
d027767,替勃龙片的作用和功效,FCK_FK
d027768,替吉奥联合奥沙利铂,ZL
d027769,替妥尤单抗多少钱一针,YP_GENERIC
d027770,替尔伯泰怎么使用？,YP_GENERIC
d027771,替尔伯肽,WFPD
d027772,替尔小剂量不掉称 可以换大剂量吗,YP_GENERIC
d027773,替尔泊肽,WFPD
d027774,替尔泊肽会让人来姨妈吗,FCK_FK
d027775,替尔泊肽假药和真药区别,YP_GENERIC
d027776,替尔泊肽和司美格鲁肽以及玛仕度肽哪个对脂肪肝效果最好,NK_XH
d027777,替尔泊肽打针期间饮食注意什么,NK_NF
d027778,替尔泊肽的作用与功效,NK_NF
d027779,替尔泊肽需要长期注射吗,NK_NF
d027780,替戈拉生吃了2周然后隔天吃一粒可以吗,NK_XH
d027781,替戈拉生片,NK_XH
d027782,替戈拉生片对肾脏有伤害吗,NK_XH
d027783,替戈拉生片的功效与作用,NK_XH
d027784,替戈拉生片的功效和副作用,NK_XH
d027785,替扎尼定片的功效与作用,NK_SJ
d027786,替普瑞酮,NK_XH
d027787,替普瑞酮胶囊,NK_XH
d027788,替普瑞酮胶囊的作用,NK_XH
d027789,替普瑞酮胶囊的功效和作用,NK_XH
d027790,替普瑞酮胶服用方法,NK_XH
d027791,替来他明,WFPD
d027792,替来他明是什么,WFPD
d027793,替来它明算毒吗,WFPD
d027794,替格瑞洛,NK_XX
d027795,替格瑞洛片,NK_XX
d027796,替格瑞洛片的作用与功效,NK_XX
d027797,替格瑞洛用法用量多少,NK_XX
d027798,替格瑞洛能代替阿司匹林吗,NK_XX
d027799,替硝唑栓一不小心塞车两支怎么办,FCK_FK
d027800,替硝唑注射剂用法用量,YP_GENERIC
d027801,替硝唑片的作用与用途,YP_GENERIC
d027802,替硝唑片的作用与用量,YP_GENERIC
d027803,替硝唑片鼻窦炎的用量是多少,EB
d027804,替硝唑胶囊的副作用,YP_GENERIC
d027805,替米沙坦,NK_XX
d027806,替米沙坦中午吃行吗,NK_XX
d027807,替米沙坦和什么降压药联合用效果好,NK_XX
d027808,替米沙坦氢录塞嗪片,NK_XX
d027809,替米沙坦片,NK_XX
d027810,替米沙坦片作用与副作用,NK_XX
d027811,替米沙坦片可以空腹吃吗,NK_XX
d027812,替米沙坦片是降高压还是降低压,NK_XX
d027813,替米沙坦片正确吃法,NK_XX
d027814,替米沙坦片的作用与功效,NK_XX
d027815,替米沙坦片的副作用，你了解吗？,NK_XX
d027816,替米沙坦片的功效与副作用,NK_XX
d027817,"替米沙坦现服用国产40㎎,改用进口40㎎,有影响吗",NK_XX
d027818,替米沙坦的副作用有哪些,NK_XX
d027819,替西帕肽打完恶心 想吐,NK_NF
d027820,替西帕肽断药后腰围会反弹吗,NK_NF
d027821,替西帕肽的作用和功效,NK_NF
d027822,替雷利珠单抗几次见效,ZL
d027823,替雷利珠输液后会容易感冒吗,ZL
d027824,最专业的医学科普网站,JY
d027825,最严重的脚脖三裸骨断裂手术取出钢板钢钉最多住院多长时间?医生说严重。要住,WK_GK
d027826,"最初眾人都以為沙爾汗死了,尤其是脖子後的黑痣嗎",FYL
d027827,最右边肋骨下隐隐作痛,NK_XH
d027828,最后只能被水压憋住重感冒的鉴别诊断,WFPD
d027829,最大众的血型,NK_XY
d027830,最常见的周围型肺癌是,ZL
d027831,最新护理三查十一对,JY
d027832,最理想的测血压的环境是什么,NK_XX
d027833,最简单的催眠方法,JS
d027834,最简单的活血化瘀法有哪些？,ZY
d027835,最精品一滴精液市场价多少钱,FYL
d027836,"最近一周,早上大便成形,吃点水果就肚子痛,拉的便成散状,还伴有泡沫,今早",NK_XH
d027837,最近一直放屁是什么原因女性,NK_XH
d027838,"最近三个晚上睡觉就开始喉咙发痒,就得一直咳嗽,醒了坐起来反倒不会",EB
d027839,最近中医馆在什么地方,JY
d027840,最近几天跑肚是咋回事,NK_XH
d027841,最近出汗老是多咋回事,NK_NF
d027842,最近厌学情绪越来越重,JS
d027843,最近发现肺部有不好的结结与体温是高有关系吗,NK_HX
d027844,最近在吃菲洛贝特，嘴里发苦，是吃它引起的吗？,NK_NF
d027845,最近大便每天都是两三次有时成形有时不成形这是,NK_XH
d027846,"最近天天坐着,中午吃了饭后肚子一直胀气,老是想放屁",NK_XH
d027847,最近失眠睡不着,JS
d027848,最近总是喝是怎么回事,WFPD
d027849,最近总是睡眠不好凌晨醒头痛眼睛疼属于啥,NK_SJ
d027850,最近新的病毒,GR
d027851,最近晚上睡的晚是否影响心脏功能,NK_XX
d027852,最近有点烦,JS
d027853,最近没晨勃了咋回事,NANKE
d027854,最近用氟比洛芬凝胶贴膏可以吗,YP_GENERIC
d027855,最近瘦了20斤怎么回事,NK_NF
d027856,"最近白天总是困,睁不开眼",NK_SJ
d027857,最近白天特别爱睡觉是因为什么,NK_SJ
d027858,最近的治疗,WFPD
d027859,最近睡得很坏,JS
d027860,最近睡眠很坏,JS
d027861,最近精神紧张狐臭严重,PF
d027862,最近老是胸闷气短心慌怎么回事,NK_XX
d027863,最近胸口总是堵得慌怎么回事,NK_XX
d027864,最近脚后跟疼,WK_GK
d027865,最近脸上起皮怎么回事,PF
d027866,最近血压降不下来什么原因怎么办,NK_XX
d027867,最近除了做理疗，没有吃什么雌激素，增加雌激素之类的什么蜂王浆呀，蜂蜜呀，都没吃，也没有出现嗯，也没有出现那个出血的现象，也没有腹痛的现象，嗯，就是最近血脂稠，吃他汀其他的药没吃,NK_XX
d027868,最里面大牙旁边肉烂了怎么办,KQ
d027869,"最里面的大牙做棍管治疗需要张开三根手,才可以做吗",KQ
d027870,最颈椎操开始肩膀很酸怎么回事,WK_GK
d027871,月光宝鹏丸的功效,YP_GENERIC
d027872,月子中小孩嘴有白泡怎么办,EK
d027873,月子生气流泪会落下什么病,FCK_CK
d027874,月子第七天肚子咕噜响咋回事,FCK_CK
d027875,月子里便秘怎么办,FCK_CK
d027876,月子里吃煮鸡蛋宝宝会胀气吗,EK
d027877,月子里的宝宝鼻子不通气小妙招,EK
d027878,月子里花生怎么吃法,YS
d027879,月宝乳糖酶,WFPD
d027880,月月红的根煮水鸡蛋功效与作用,YS
d027881,月末来了姨妈下个月月中又来,FCK_FK
d027882,月桂胶囊,WFPD
d027883,月桂醇硫酸酯钠牙膏里面有什么用,FYL
d027884,月桂醇聚醚硫酸酯钠会导致脱发吗,PF
d027885,月牙儿减肥胶囊真的可以减肥吗,YS
d027886,月精不调,FCK_FK
d027887,月经13号周期25天排卵期是几号,FCK_FK
d027888,月经15天后又有少量出血,FCK_FK
d027889,月经78天正常吗,FCK_FK
d027890,月经9天才能干净，前三天血量正常，后面几天就少还特别暗,FCK_FK
d027891,月经一个月了一直不干净还有血坨坨,FCK_FK
d027892,月经一个月来2次是什么原因造成的,FCK_FK
d027893,月经一天就没了是不是怀孕了,FCK_CK
d027894,月经一月三次是什么原因引起的,FCK_FK
d027895,月经一来拉肚子怎么回事,FCK_FK
d027896,"月经一点一点来,肚子不舒服,可以吃红糖生姜水",FCK_FK
d027897,月经一直不干净吃什么调理好,FCK_FK
d027898,月经一直不干净怎么回事,FCK_FK
d027899,月经一直不干净是什么原因,FCK_FK
